root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;core;core1;core2;core3;core4;energy;performance
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;1.8208;39.186
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.0746;38.614
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;4.2968;138.57
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.061;73.794
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;2.4956;50.856
1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.216;22.254
1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.5072;80.862
1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.7614;42.99
1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4036;29.428
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7492;31.72
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.585;115.876
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.424;61.658
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1.9758;43
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.5528;43.44
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;5.0278;157.142
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.2434;83.266
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.855;58.09
1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.2028;22.878
1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.5208;81.248
1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.6556;43.632
1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.3538;29.938
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.8496;32.492
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.8334;116.638
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.5682;62.026
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.0918;43.66
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.5494;43.38
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;5.0292;157.648
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.2476;83.862
1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.6904;58.42
1;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.2212;23.61
1;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.5302;81.732
1;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.8074;44.27
1;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4402;30.706
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.7706;32.798
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;3.8442;116.944
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.4664;62.422
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;2.0118;43.912
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.3802;43.952
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;5.2222;158.034
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;3.2626;84.054
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;2.9;58.88
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2112;22.312
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.5782;80.742
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.7798;42.96
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4336;29.396
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7686;31.748
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;3.7644;115.818
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.3884;61.57
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.0448;43.18
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.3654;42.776
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;4.8732;157.302
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.3454;83.468
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;2.6878;57.95
1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.1812;22.874
1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.6746;81.224
1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.7952;43.466
1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.3746;30.1
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.8618;32.322
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;3.5984;116.494
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.3976;62.318
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.0568;43.586
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.3912;43.528
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.2074;158.004
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.4826;83.894
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;2.8914;58.88
1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.2356;23.864
1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.6002;81.656
1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.824;44.676
1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4206;30.808
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.7768;33.148
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.8514;117.062
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.5148;62.928
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.0002;44.022
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.3862;44.528
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.2258;158.636
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.5034;84.506
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;2.923;59.162
1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.3546;25.064
1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;3.09;94.018
1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0502;49.768
1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.5908;33.55
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.9678;33.41
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.8588;124.814
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.717;65.968
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.1326;45.816
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.6466;44.68
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;5.2588;164.684
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.5264;87.586
1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;3.0258;61.482
1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3754;25.258
1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;3.0818;93.946
1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.9324;49.876
1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5398;33.706
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.8594;33.676
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;4.1016;124.784
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.744;66.324
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.1912;45.87
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.6282;44.586
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;5.1014;164.852
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.4718;87.728
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.836;61.584
1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.3922;25.256
1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.9996;94.08
1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;2.0482;49.77
1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.561;33.568
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.8674;33.618
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;4.1308;124.922
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.5518;66.036
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;2.115;45.66
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.447;44.618
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;5.1016;164.926
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;3.6412;87.736
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;3.0436;61.4
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.3564;24.974
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.895;93.768
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0354;49.424
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.6026;33.448
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.9466;33.372
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;3.8544;124.16
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.6128;66.038
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.1272;45.818
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.6184;44.446
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;5.237;164.088
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.3974;87.574
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;3.0264;61.282
1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.34;24.838
1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.8738;93.486
1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.9018;49.316
1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5694;33.48
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.852;33.394
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;4.0814;124.088
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.7772;66.98
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.2038;45.652
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.6568;44.53
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.2308;163.91
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.3972;87.52
1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;2.808;61.424
1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.378;24.834
1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.8872;93.538
1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;2.0362;49.524
1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.6116;33.502
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.8234;33.11
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.117;124.208
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.6152;65.806
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.0922;45.686
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.422;44.486
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.4208;164.092
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.3808;87.552
1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;3.0134;61.528
1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.341;25.088
1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.9986;94.132
1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0488;49.694
1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.644;33.744
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;2.2236;38.124
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;4.3658;141.05
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.9084;74.9
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.5222;53.28
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;3.1268;52.84
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;6.0122;193.722
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;4.122;103.722
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;3.6372;74.976
1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3548;25.184
1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;3.0926;93.892
1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.9044;49.666
1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5452;33.59
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;2.127;38.242
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;4.6462;141.066
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.905;74.972
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.5088;53.392
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;3.1282;53.078
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;6.378;193.77
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;4.2906;103.88
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;3.3866;74.728
1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.435;25.296
1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;3.008;93.932
1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;2.0566;49.93
1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.5624;33.614
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;2.093;38.302
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;4.6598;141.166
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;3.0206;75.18
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;2.4362;53.66
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.9024;52.754
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;6.3884;193.792
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;4.319;104.038
1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;3.6424;74.856
1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.3604;25.03
1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;3.0872;93.582
1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;2.0338;49.426
1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.5922;33.462
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;2.093;38.178
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;4.6242;140.368
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;3.056;74.62
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.464;53.388
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.8774;52.318
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;6.1586;192.712
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;4.1696;103.514
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;3.6266;74.722
1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3462;24.902
1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;3.0766;93.5
1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.8992;49.428
1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5652;33.396
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;2.1346;38.044
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;4.6044;140.008
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;3.083;74.744
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.5602;53.456
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;3.1212;52.758
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.9742;192.562
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;4.0926;103.458
1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;3.3676;74.578
1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.4204;24.868
1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.9988;93.496
1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;2.028;49.312
1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.5568;33.554
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;2.1102;37.944
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.6194;140.09
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.8792;74.582
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.4652;53.436
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.8898;52.51
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.972;192.686
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;4.3018;103.716
1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;3.61;74.742
1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2284;23.536
1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.6252;84.902
1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8514;45.48
1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4992;31.018
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7342;31.604
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.828;116.314
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.433;62.006
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1.9832;43.258
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.2962;42.38
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;4.9586;155.318
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.2326;83.014
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.848;58.162
1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.308;24.016
1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.6434;85.54
1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.8652;45.902
1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.4542;31.57
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.7612;32.302
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.6184;116.76
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.5754;63.004
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.1198;43.554
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.5218;42.996
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;4.9392;155.896
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.2576;83.536
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.8692;58.718
1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.2934;24.608
1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.6636;86.186
1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.7622;46.284
1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.489;32
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.8514;32.942
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;3.8728;117.306
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.4756;62.69
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1.9938;44.108
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.5312;43.494
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;5.154;156.336
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;3.2476;83.902
1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;2.6944;59.158
1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2622;23.242
1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.7046;85.196
1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8586;45.212
1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4916;31.1
1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7142;31.596
