root;encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLzma;unlimitedWindowSize;disableCompressibilityTesting;level;processorCount;maxRam;energy;performance
1;1;1;0;0;0;1;0;1;1;7;2;2;22386.200000;687223.800000
1;1;1;0;0;0;1;0;1;1;8;2;2;51848.600000;1610453.600000
1;1;1;0;0;0;1;0;1;1;9;2;2;53016.200000;1618646.800000
1;1;1;0;0;0;1;0;1;1;1;3;2;7479.600000;223685.000000
1;1;1;0;0;0;1;0;1;1;2;3;2;7508.400000;223297.000000
1;1;1;0;0;0;1;0;1;1;3;3;2;7365.600000;222033.600000
1;1;1;0;0;0;1;0;1;1;4;3;2;22132.600000;688780.200000
1;1;1;0;0;0;1;0;1;1;5;3;2;22473.800000;686593.600000
1;1;1;0;0;0;1;0;1;1;6;3;2;22308.200000;686923.200000
1;1;1;0;0;0;1;0;1;1;7;3;2;22357.000000;687146.000000
1;1;1;0;0;0;1;0;1;1;8;3;2;52094.400000;1608256.800000
1;1;1;0;0;0;1;0;1;1;9;3;2;51703.400000;1608981.600000
1;1;1;0;0;0;1;0;1;1;1;4;2;7489.800000;223406.400000
1;1;1;0;0;0;1;0;1;1;2;4;2;7527.000000;223406.800000
1;1;1;0;0;0;1;0;1;1;3;4;2;7439.600000;222071.600000
1;1;1;0;0;0;1;0;1;1;4;4;2;22448.800000;687311.400000
1;1;1;0;0;0;1;0;1;1;5;4;2;22292.800000;686978.400000
1;1;1;0;0;0;1;0;1;1;6;4;2;22308.000000;687376.800000
1;1;1;0;0;0;1;0;1;1;7;4;2;22488.400000;687160.800000
1;1;1;0;0;0;1;0;1;1;8;4;2;51537.400000;1610655.600000
1;1;1;0;0;0;1;0;1;1;9;4;2;53000.600000;1609594.400000
1;1;1;0;0;0;1;0;1;1;1;1;6;7387.000000;220577.800000
1;1;1;0;0;0;1;0;1;1;2;1;6;7387.800000;220707.000000
1;1;1;0;0;0;1;0;1;1;3;1;6;7335.400000;220692.000000
1;1;1;0;0;0;1;0;1;1;4;1;6;22630.000000;696190.000000
1;1;1;0;0;0;1;0;1;1;5;1;6;22279.400000;695394.600000
1;1;1;0;0;0;1;0;1;1;6;1;6;22866.000000;695887.000000
1;1;1;0;0;0;1;0;1;1;7;1;6;22482.200000;695928.600000
1;1;1;0;0;0;1;0;1;1;8;1;6;53450.800000;1653452.400000
1;1;1;0;0;0;1;0;1;1;9;1;6;53888.000000;1655649.600000
1;1;1;0;0;0;1;0;1;1;1;2;6;7348.800000;220753.000000
1;1;1;0;0;0;1;0;1;1;2;2;6;7375.800000;220850.000000
1;1;1;0;0;0;1;0;1;1;3;2;6;7373.600000;220712.800000
1;1;1;0;0;0;1;0;1;1;4;2;6;22478.400000;696375.400000
1;1;1;0;0;0;1;0;1;1;5;2;6;22576.000000;695648.400000
1;1;1;0;0;0;1;0;1;1;6;2;6;22616.400000;696602.000000
1;1;1;0;0;0;1;0;1;1;7;2;6;22639.600000;696801.400000
1;1;1;0;0;0;1;0;1;1;8;2;6;53188.600000;1655693.400000
1;1;1;0;0;0;1;0;1;1;9;2;6;53890.400000;1655473.200000
1;1;1;0;0;0;1;0;1;1;1;3;6;7410.600000;220655.400000
1;1;1;0;0;0;1;0;1;1;2;3;6;7398.600000;220688.400000
1;1;1;0;0;0;1;0;1;1;3;3;6;7424.000000;220742.000000
1;1;1;0;0;0;1;0;1;1;4;3;6;22475.000000;696014.400000
1;1;1;0;0;0;1;0;1;1;5;3;6;22708.000000;695963.400000
1;1;1;0;0;0;1;0;1;1;6;3;6;22741.400000;695785.800000
1;1;1;0;0;0;1;0;1;1;7;3;6;23045.600000;713928.400000
1;1;1;0;0;0;1;0;1;1;8;3;6;53093.400000;1653275.600000
1;1;1;0;0;0;1;0;1;1;9;3;6;54153.400000;1653955.400000
1;1;1;0;0;0;1;0;1;1;1;4;6;7315.400000;220591.200000
1;1;1;0;0;0;1;0;1;1;2;4;6;7376.600000;220817.000000
1;1;1;0;0;0;1;0;1;1;3;4;6;7329.200000;220824.800000
1;1;1;0;0;0;1;0;1;1;4;4;6;22612.800000;696218.400000
1;1;1;0;0;0;1;0;1;1;5;4;6;22574.000000;695592.600000
1;1;1;0;0;0;1;0;1;1;6;4;6;22739.600000;695959.600000
1;1;1;0;0;0;1;0;1;1;7;4;6;22520.200000;696632.000000
1;1;1;0;0;0;1;0;1;1;8;4;6;53582.800000;1654809.800000
1;1;1;0;0;0;1;0;1;1;9;4;6;53740.400000;1652663.600000
1;1;1;0;0;0;1;0;1;1;1;1;18;7578.200000;227379.200000
1;1;1;0;0;0;1;0;1;1;2;1;18;7536.600000;227310.400000
1;1;1;0;0;0;1;0;1;1;3;1;18;7629.400000;227409.200000
1;1;1;0;0;0;1;0;1;1;4;1;18;22564.400000;705362.000000
1;1;1;0;0;0;1;0;1;1;5;1;18;23025.200000;705122.200000
1;1;1;0;0;0;1;0;1;1;6;1;18;23003.600000;705445.000000
1;1;1;0;0;0;1;0;1;1;7;1;18;22783.000000;706845.000000
1;1;1;0;0;0;1;0;1;1;8;1;18;53867.400000;1655901.400000
1;1;1;0;0;0;1;0;1;1;9;1;18;53630.800000;1659485.400000
1;1;1;0;0;0;1;0;1;1;1;2;18;4448.000000;89323.600000
1;1;1;0;0;0;1;0;1;1;2;2;18;4564.800000;89462.200000
1;1;1;0;0;0;1;0;1;1;3;2;18;4445.000000;84904.000000
1;1;1;0;0;0;1;0;1;1;4;2;18;13077.400000;265031.000000
1;1;1;0;0;0;1;0;1;1;5;2;18;13265.000000;266848.600000
1;1;1;0;0;0;1;0;1;1;6;2;18;13568.800000;268298.000000
1;1;1;0;0;0;1;0;1;1;7;2;18;12974.600000;267520.400000
1;1;1;0;0;0;1;0;1;1;8;2;18;33623.400000;651865.800000
1;1;1;0;0;0;1;0;1;1;9;2;18;31864.200000;652183.200000
1;1;1;0;0;0;1;0;1;1;1;3;18;4044.800000;66205.400000
1;1;1;0;0;0;1;0;1;1;2;3;18;4053.600000;66215.800000
1;1;1;0;0;0;1;0;1;1;3;3;18;4103.800000;69542.200000
1;1;1;0;0;0;1;0;1;1;4;3;18;12060.800000;200428.800000
1;1;1;0;0;0;1;0;1;1;5;3;18;12284.600000;200486.800000
1;1;1;0;0;0;1;0;1;1;6;3;18;11695.400000;199504.600000
1;1;1;0;0;0;1;0;1;1;7;3;18;12356.200000;202479.400000
1;1;1;0;0;0;1;0;1;1;8;3;18;29893.400000;484260.200000
1;1;1;0;0;0;1;0;1;1;9;3;18;29430.600000;485356.200000
1;1;1;0;0;0;1;0;1;1;1;4;18;4114.600000;67695.800000
1;1;1;0;0;0;1;0;1;1;2;4;18;4137.800000;67496.800000
1;1;1;0;0;0;1;0;1;1;3;4;18;4142.600000;66281.600000
1;1;1;0;0;0;1;0;1;1;4;4;18;12112.800000;194200.600000
1;1;1;0;0;0;1;0;1;1;5;4;18;11812.600000;194167.200000
1;1;1;0;0;0;1;0;1;1;6;4;18;12165.200000;193888.800000
1;1;1;0;0;0;1;0;1;1;7;4;18;12220.000000;195780.800000
1;1;1;0;0;0;1;0;1;1;8;4;18;28927.400000;470802.600000
1;1;1;0;0;0;1;0;1;1;9;4;18;29649.800000;469165.600000
1;0;1;0;0;0;0;1;0;0;1;1;2;2226.000000;64202.600000
1;0;1;0;0;0;0;1;0;0;2;1;2;2187.800000;63967.200000
1;0;1;0;0;0;0;1;0;0;3;1;2;2322.000000;68236.000000
1;0;1;0;0;0;0;1;0;0;4;1;2;2830.400000;83253.200000
1;0;1;0;0;0;0;1;0;0;5;1;2;2794.600000;81824.800000
1;0;1;0;0;0;0;1;0;0;6;1;2;3891.600000;116152.000000
1;0;1;0;0;0;0;1;0;0;7;1;2;9573.800000;288557.400000
1;0;1;0;0;0;0;1;0;0;8;1;2;9526.200000;286537.200000
1;0;1;0;0;0;0;1;0;0;9;1;2;9546.200000;286839.000000
1;0;1;0;0;0;0;1;0;0;1;2;2;1417.800000;28549.200000
1;0;1;0;0;0;0;1;0;0;2;2;2;1394.400000;28720.000000
1;0;1;0;0;0;0;1;0;0;3;2;2;1654.400000;33582.600000
1;0;1;0;0;0;0;1;0;0;4;2;2;2333.800000;47776.200000
1;0;1;0;0;0;0;1;0;0;5;2;2;2192.400000;46213.200000
1;0;1;0;0;0;0;1;0;0;6;2;2;3906.000000;116104.000000
1;0;1;0;0;0;0;1;0;0;7;2;2;9651.600000;288546.800000
1;0;1;0;0;0;0;1;0;0;8;2;2;9485.400000;286915.400000
1;0;1;0;0;0;0;1;0;0;9;2;2;9576.400000;286971.800000
1;0;1;0;0;0;0;1;0;0;1;3;2;1246.400000;23631.400000
1;0;1;0;0;0;0;1;0;0;2;3;2;1282.200000;23603.000000
1;0;1;0;0;0;0;1;0;0;3;3;2;1619.600000;30493.600000
1;0;1;0;0;0;0;1;0;0;4;3;2;2294.000000;47615.400000
1;0;1;0;0;0;0;1;0;0;5;3;2;2242.000000;46195.400000
1;0;1;0;0;0;0;1;0;0;6;3;2;3853.600000;115826.400000
1;0;1;0;0;0;0;1;0;0;7;3;2;9574.200000;288009.400000
1;0;1;0;0;0;0;1;0;0;8;3;2;9470.400000;286752.200000
1;0;1;0;0;0;0;1;0;0;9;3;2;9615.400000;287172.800000
1;0;1;0;0;0;0;1;0;0;1;4;2;1314.800000;24090.200000
1;0;1;0;0;0;0;1;0;0;2;4;2;1297.800000;23806.000000
1;0;1;0;0;0;0;1;0;0;3;4;2;1698.400000;31116.800000
1;0;1;0;0;0;0;1;0;0;4;4;2;2286.200000;47422.800000
1;0;1;0;0;0;0;1;0;0;5;4;2;2260.800000;46413.000000
1;0;1;0;0;0;0;1;0;0;6;4;2;3837.600000;115976.000000
1;0;1;0;0;0;0;1;0;0;7;4;2;9690.000000;288455.200000
1;0;1;0;0;0;0;1;0;0;8;4;2;9487.800000;286781.000000
1;0;1;0;0;0;0;1;0;0;9;4;2;9603.800000;286809.400000
1;0;1;0;0;0;0;1;0;0;1;1;6;2254.800000;67457.200000
1;0;1;0;0;0;0;1;0;0;2;1;6;2281.600000;67809.600000
1;0;1;0;0;0;0;1;0;0;3;1;6;2363.600000;69949.600000
1;0;1;0;0;0;0;1;0;0;4;1;6;2831.800000;83871.600000
1;0;1;0;0;0;0;1;0;0;5;1;6;2817.400000;83760.200000
1;0;1;0;0;0;0;1;0;0;6;1;6;4064.800000;124590.200000
1;0;1;0;0;0;0;1;0;0;7;1;6;9554.200000;289144.600000
1;0;1;0;0;0;0;1;0;0;8;1;6;9518.400000;287368.600000
1;0;1;0;0;0;0;1;0;0;9;1;6;9517.200000;287559.400000
1;0;1;0;0;0;0;1;0;0;1;2;6;1413.400000;29687.000000
1;0;1;0;0;0;0;1;0;0;2;2;6;1421.200000;29829.000000
1;0;1;0;0;0;0;1;0;0;3;2;6;1603.800000;32116.400000
1;0;1;0;0;0;0;1;0;0;4;2;6;2269.200000;45704.400000
1;0;1;0;0;0;0;1;0;0;5;2;6;2177.600000;45229.000000
1;0;1;0;0;0;0;1;0;0;6;2;6;2435.200000;49064.600000
1;0;1;0;0;0;0;1;0;0;7;2;6;9547.600000;289054.800000
1;0;1;0;0;0;0;1;0;0;8;2;6;9466.800000;287287.600000
1;0;1;0;0;0;0;1;0;0;9;2;6;9569.400000;287404.400000
1;0;1;0;0;0;0;1;0;0;1;3;6;1306.800000;24201.800000
1;0;1;0;0;0;0;1;0;0;2;3;6;1309.200000;24179.600000
1;0;1;0;0;0;0;1;0;0;3;3;6;1649.000000;28876.800000
1;0;1;0;0;0;0;1;0;0;4;3;6;2153.800000;40898.800000
1;0;1;0;0;0;0;1;0;0;5;3;6;2177.000000;39901.400000
1;0;1;0;0;0;0;1;0;0;6;3;6;2393.800000;49276.200000
1;0;1;0;0;0;0;1;0;0;7;3;6;9712.000000;288872.000000
1;0;1;0;0;0;0;1;0;0;8;3;6;9433.000000;287133.600000
1;0;1;0;0;0;0;1;0;0;9;3;6;9561.600000;287631.000000
1;0;1;0;0;0;0;1;0;0;1;4;6;1279.000000;23266.000000
1;0;1;0;0;0;0;1;0;0;2;4;6;1260.800000;23478.800000
1;0;1;0;0;0;0;1;0;0;3;4;6;1596.600000;30145.200000
1;0;1;0;0;0;0;1;0;0;4;4;6;2155.800000;40065.200000
1;0;1;0;0;0;0;1;0;0;5;4;6;2150.000000;38598.800000
1;0;1;0;0;0;0;1;0;0;6;4;6;2410.400000;49306.800000
1;0;1;0;0;0;0;1;0;0;7;4;6;9527.200000;288985.400000
1;0;1;0;0;0;0;1;0;0;8;4;6;9558.400000;287231.600000
1;0;1;0;0;0;0;1;0;0;9;4;6;9458.200000;287476.000000
1;0;1;0;0;0;0;1;0;0;1;1;18;2306.200000;67954.800000
1;0;1;0;0;0;0;1;0;0;2;1;18;2262.200000;67991.000000
1;0;1;0;0;0;0;1;0;0;3;1;18;2499.400000;73574.400000
1;0;1;0;0;0;0;1;0;0;4;1;18;2868.400000;86779.200000
1;0;1;0;0;0;0;1;0;0;5;1;18;2898.400000;86191.400000
1;0;1;0;0;0;0;1;0;0;6;1;18;4090.400000;127340.200000
1;0;1;0;0;0;0;1;0;0;7;1;18;12241.800000;370597.200000
1;0;1;0;0;0;0;1;0;0;8;1;18;12736.400000;395287.200000
1;0;1;0;0;0;0;1;0;0;9;1;18;9445.400000;287620.200000
1;0;1;0;0;0;0;1;0;0;1;2;18;1469.600000;30909.400000
1;0;1;0;0;0;0;1;0;0;2;2;18;1490.200000;30998.800000
1;0;1;0;0;0;0;1;0;0;3;2;18;1620.800000;35103.400000
1;0;1;0;0;0;0;1;0;0;4;2;18;2353.800000;50326.600000
1;0;1;0;0;0;0;1;0;0;5;2;18;2242.800000;49241.800000
1;0;1;0;0;0;0;1;0;0;6;2;18;2713.000000;58514.600000
1;0;1;0;0;0;0;1;0;0;7;2;18;5028.400000;86082.400000
1;0;1;0;0;0;0;1;0;0;8;2;18;13087.000000;395278.000000
1;0;1;0;0;0;0;1;0;0;9;2;18;9424.400000;287322.800000
1;0;1;0;0;0;0;1;0;0;1;3;18;1380.800000;27154.600000
1;0;1;0;0;0;0;1;0;0;2;3;18;1405.800000;27420.000000
1;0;1;0;0;0;0;1;0;0;3;3;18;1636.000000;29317.000000
1;0;1;0;0;0;0;1;0;0;4;3;18;2247.000000;42888.000000
1;0;1;0;0;0;0;1;0;0;5;3;18;2184.800000;42354.800000
1;0;1;0;0;0;0;1;0;0;6;3;18;2461.000000;46889.400000
1;0;1;0;0;0;0;1;0;0;7;3;18;5184.400000;86205.600000
1;0;1;0;0;0;0;1;0;0;8;3;18;12908.600000;395077.200000
1;0;1;0;0;0;0;1;0;0;9;3;18;9539.000000;287378.800000
1;0;1;0;0;0;0;1;0;0;1;4;18;1406.000000;26669.200000
1;0;1;0;0;0;0;1;0;0;2;4;18;1338.400000;27013.400000
1;0;1;0;0;0;0;1;0;0;3;4;18;1599.200000;29153.200000
1;0;1;0;0;0;0;1;0;0;4;4;18;2179.800000;40041.400000
1;0;1;0;0;0;0;1;0;0;5;4;18;2146.400000;38829.000000
1;0;1;0;0;0;0;1;0;0;6;4;18;2504.600000;44924.000000
1;0;1;0;0;0;0;1;0;0;7;4;18;5103.400000;86382.800000
1;0;1;0;0;0;0;1;0;0;8;4;18;13007.200000;394885.200000
1;0;1;0;0;0;0;1;0;0;9;4;18;9556.800000;287614.400000
1;0;1;0;0;0;0;1;1;0;1;1;2;2244.800000;65511.800000
1;0;1;0;0;0;0;1;1;0;2;1;2;2231.400000;65513.600000
1;0;1;0;0;0;0;1;1;0;3;1;2;2343.000000;69240.200000
1;0;1;0;0;0;0;1;1;0;4;1;2;2742.200000;82021.000000
1;0;1;0;0;0;0;1;1;0;5;1;2;2759.200000;81594.000000
1;0;1;0;0;0;0;1;1;0;6;1;2;3865.800000;115595.400000
1;0;1;0;0;0;0;1;1;0;7;1;2;9467.600000;289224.200000
1;0;1;0;0;0;0;1;1;0;8;1;2;9549.600000;287498.400000
1;0;1;0;0;0;0;1;1;0;9;1;2;9430.400000;287487.800000
1;0;1;0;0;0;0;1;1;0;1;2;2;1376.400000;29223.600000
1;0;1;0;0;0;0;1;1;0;2;2;2;1405.200000;29065.200000
1;0;1;0;0;0;0;1;1;0;3;2;2;1631.000000;33404.400000
1;0;1;0;0;0;0;1;1;0;4;2;2;2207.200000;45708.200000
1;0;1;0;0;0;0;1;1;0;5;2;2;2236.200000;43472.800000
1;0;1;0;0;0;0;1;1;0;6;2;2;3764.000000;115485.400000
1;0;1;0;0;0;0;1;1;0;7;2;2;9726.800000;289266.000000
1;0;1;0;0;0;0;1;1;0;8;2;2;9343.200000;287550.000000
1;0;1;0;0;0;0;1;1;0;9;2;2;9427.000000;287745.200000
1;0;1;0;0;0;0;1;1;0;1;3;2;1357.800000;24166.200000
1;0;1;0;0;0;0;1;1;0;2;3;2;1316.400000;24170.800000
1;0;1;0;0;0;0;1;1;0;3;3;2;1637.400000;30924.000000
1;0;1;0;0;0;0;1;1;0;4;3;2;2210.000000;45757.400000
1;0;1;0;0;0;0;1;1;0;5;3;2;2220.800000;43380.400000
1;0;1;0;0;0;0;1;1;0;6;3;2;3824.200000;115638.200000
1;0;1;0;0;0;0;1;1;0;7;3;2;9459.400000;289219.000000
1;0;1;0;0;0;0;1;1;0;8;3;2;9487.600000;287090.200000
1;0;1;0;0;0;0;1;1;0;9;3;2;9504.400000;287521.000000
1;0;1;0;0;0;0;1;1;0;1;4;2;1289.600000;23848.800000
1;0;1;0;0;0;0;1;1;0;2;4;2;1302.800000;24027.200000
1;0;1;0;0;0;0;1;1;0;3;4;2;1695.800000;31369.600000
1;0;1;0;0;0;0;1;1;0;4;4;2;2196.000000;45750.800000
1;0;1;0;0;0;0;1;1;0;5;4;2;2183.200000;43437.400000
1;0;1;0;0;0;0;1;1;0;6;4;2;3799.400000;115544.200000
1;0;1;0;0;0;0;1;1;0;7;4;2;9612.400000;289151.800000
1;0;1;0;0;0;0;1;1;0;8;4;2;9473.200000;287499.800000
1;0;1;0;0;0;0;1;1;0;9;4;2;9523.000000;287663.000000
1;0;1;0;0;0;0;1;1;0;1;1;6;2283.600000;68241.600000
1;0;1;0;0;0;0;1;1;0;2;1;6;2276.400000;68253.400000
1;0;1;0;0;0;0;1;1;0;3;1;6;2361.400000;69199.000000
1;0;1;0;0;0;0;1;1;0;4;1;6;2836.000000;84011.200000
1;0;1;0;0;0;0;1;1;0;5;1;6;2810.000000;83757.400000
1;0;1;0;0;0;0;1;1;0;6;1;6;4025.800000;124481.000000
1;0;1;0;0;0;0;1;1;0;7;1;6;9519.400000;288983.800000
1;0;1;0;0;0;0;1;1;0;8;1;6;9562.400000;287519.400000
1;0;1;0;0;0;0;1;1;0;9;1;6;9315.400000;287310.000000
1;0;1;0;0;0;0;1;1;0;1;2;6;1435.400000;29529.400000
1;0;1;0;0;0;0;1;1;0;2;2;6;1407.200000;29578.400000
1;0;1;0;0;0;0;1;1;0;3;2;6;1643.400000;33049.400000
1;0;1;0;0;0;0;1;1;0;4;2;6;2234.400000;45198.200000
1;0;1;0;0;0;0;1;1;0;5;2;6;2168.000000;43873.800000
1;0;1;0;0;0;0;1;1;0;6;2;6;2455.800000;49268.400000
1;0;1;0;0;0;0;1;1;0;7;2;6;9452.600000;288665.600000
1;0;1;0;0;0;0;1;1;0;8;2;6;9528.000000;287403.600000
1;0;1;0;0;0;0;1;1;0;9;2;6;9526.200000;287280.400000
1;0;1;0;0;0;0;1;1;0;1;3;6;1286.800000;24315.000000
1;0;1;0;0;0;0;1;1;0;2;3;6;1324.800000;24498.200000
1;0;1;0;0;0;0;1;1;0;3;3;6;1632.600000;30322.600000
1;0;1;0;0;0;0;1;1;0;4;3;6;2190.200000;39534.000000
1;0;1;0;0;0;0;1;1;0;5;3;6;2089.200000;38683.800000
1;0;1;0;0;0;0;1;1;0;6;3;6;2474.600000;49228.800000
1;0;1;0;0;0;0;1;1;0;7;3;6;9408.800000;288873.200000
1;0;1;0;0;0;0;1;1;0;8;3;6;9592.600000;287487.200000
1;0;1;0;0;0;0;1;1;0;9;3;6;9592.000000;287451.600000
1;0;1;0;0;0;0;1;1;0;1;4;6;1250.600000;23082.600000
1;0;1;0;0;0;0;1;1;0;2;4;6;1281.600000;23421.600000
1;0;1;0;0;0;0;1;1;0;3;4;6;1637.400000;30231.800000
1;0;1;0;0;0;0;1;1;0;4;4;6;2141.600000;40435.800000
1;0;1;0;0;0;0;1;1;0;5;4;6;2156.400000;38901.000000
1;0;1;0;0;0;0;1;1;0;6;4;6;2456.600000;48917.000000
1;0;1;0;0;0;0;1;1;0;7;4;6;9513.000000;288836.600000
1;0;1;0;0;0;0;1;1;0;8;4;6;9462.200000;287195.000000
1;0;1;0;0;0;0;1;1;0;9;4;6;9550.000000;287550.200000
1;0;1;0;0;0;0;1;1;0;1;1;18;2264.400000;67616.400000
1;0;1;0;0;0;0;1;1;0;2;1;18;2293.000000;68002.000000
1;0;1;0;0;0;0;1;1;0;3;1;18;2455.800000;72947.000000
1;0;1;0;0;0;0;1;1;0;4;1;18;2883.400000;86383.000000
1;0;1;0;0;0;0;1;1;0;5;1;18;2867.800000;85994.200000
1;0;1;0;0;0;0;1;1;0;6;1;18;4123.200000;127608.600000
1;0;1;0;0;0;0;1;1;0;7;1;18;12042.600000;370225.800000
1;0;1;0;0;0;0;1;1;0;8;1;18;13007.600000;395097.400000
1;0;1;0;0;0;0;1;1;0;9;1;18;9384.800000;287467.600000
1;0;1;0;0;0;0;1;1;0;1;2;18;1444.200000;30961.800000
1;0;1;0;0;0;0;1;1;0;2;2;18;1452.400000;30713.800000
1;0;1;0;0;0;0;1;1;0;3;2;18;1686.600000;34903.400000
1;0;1;0;0;0;0;1;1;0;4;2;18;2310.800000;50190.200000
1;0;1;0;0;0;0;1;1;0;5;2;18;2330.400000;49231.200000
1;0;1;0;0;0;0;1;1;0;6;2;18;2614.800000;58413.600000
1;0;1;0;0;0;0;1;1;0;7;2;18;5305.600000;86190.400000
1;0;1;0;0;0;0;1;1;0;8;2;18;12927.200000;395123.800000
1;0;1;0;0;0;0;1;1;0;9;2;18;9578.800000;287495.400000
1;0;1;0;0;0;0;1;1;0;1;3;18;1421.600000;26812.200000
1;0;1;0;0;0;0;1;1;0;2;3;18;1386.400000;26779.800000
1;0;1;0;0;0;0;1;1;0;3;3;18;1622.400000;29315.000000
1;0;1;0;0;0;0;1;1;0;4;3;18;2252.600000;43059.200000
1;0;1;0;0;0;0;1;1;0;5;3;18;2229.000000;42473.400000
1;0;1;0;0;0;0;1;1;0;6;3;18;2504.200000;46633.800000
1;0;1;0;0;0;0;1;1;0;7;3;18;5216.800000;85910.800000
1;0;1;0;0;0;0;1;1;0;8;3;18;13049.400000;395236.400000
1;0;1;0;0;0;0;1;1;0;9;3;18;9352.200000;287596.200000
1;0;1;0;0;0;0;1;1;0;1;4;18;1473.800000;26869.600000
1;0;1;0;0;0;0;1;1;0;2;4;18;1424.000000;26199.400000
1;0;1;0;0;0;0;1;1;0;3;4;18;1666.400000;29079.200000
1;0;1;0;0;0;0;1;1;0;4;4;18;2237.400000;40735.200000
1;0;1;0;0;0;0;1;1;0;5;4;18;2164.600000;38731.000000
1;0;1;0;0;0;0;1;1;0;6;4;18;2447.400000;45216.000000
1;0;1;0;0;0;0;1;1;0;7;4;18;5158.600000;86159.000000
1;0;1;0;0;0;0;1;1;0;8;4;18;12881.200000;394896.800000
1;0;1;0;0;0;0;1;1;0;9;4;18;9537.400000;287418.200000
1;1;1;0;0;0;0;1;0;0;1;1;2;2481.800000;70202.800000
1;1;1;0;0;0;0;1;0;0;2;1;2;2426.200000;69793.600000
1;1;1;0;0;0;0;1;0;0;3;1;2;2557.800000;75005.000000
1;1;1;0;0;0;0;1;0;0;4;1;2;2968.000000;87966.200000
1;1;1;0;0;0;0;1;0;0;5;1;2;3036.200000;86270.200000
1;1;1;0;0;0;0;1;0;0;6;1;2;3922.800000;120214.200000
1;1;1;0;0;0;0;1;0;0;7;1;2;9990.200000;293715.600000
1;1;1;0;0;0;0;1;0;0;8;1;2;9829.600000;292172.400000
1;1;1;0;0;0;0;1;0;0;9;1;2;9611.600000;292196.600000
1;1;1;0;0;0;0;1;0;0;1;2;2;1577.800000;32630.000000
1;1;1;0;0;0;0;1;0;0;2;2;2;1556.800000;32540.000000
1;1;1;0;0;0;0;1;0;0;3;2;2;1816.400000;37478.200000
1;1;1;0;0;0;0;1;0;0;4;2;2;2460.000000;50779.600000
1;1;1;0;0;0;0;1;0;0;5;2;2;2362.000000;49522.400000
1;1;1;0;0;0;0;1;0;0;6;2;2;4083.000000;120063.400000
1;1;1;0;0;0;0;1;0;0;7;2;2;9817.400000;293826.800000
1;1;1;0;0;0;0;1;0;0;8;2;2;9566.600000;292115.800000
1;1;1;0;0;0;0;1;0;0;9;2;2;9915.000000;292176.800000
1;1;1;0;0;0;0;1;0;0;1;3;2;1430.000000;28267.800000
1;1;1;0;0;0;0;1;0;0;2;3;2;1413.000000;28245.400000
1;1;1;0;0;0;0;1;0;0;3;3;2;1726.600000;33834.800000
1;1;1;0;0;0;0;1;0;0;4;3;2;2375.000000;50716.800000
1;1;1;0;0;0;0;1;0;0;5;3;2;2314.400000;49688.000000
1;1;1;0;0;0;0;1;0;0;6;3;2;3934.800000;120107.200000
1;1;1;0;0;0;0;1;0;0;7;3;2;9727.200000;293608.400000
1;1;1;0;0;0;0;1;0;0;8;3;2;9928.600000;292002.200000
1;1;1;0;0;0;0;1;0;0;9;3;2;9529.200000;292597.400000
1;1;1;0;0;0;0;1;0;0;1;4;2;1427.400000;26552.200000
1;1;1;0;0;0;0;1;0;0;2;4;2;1420.000000;26664.800000
1;1;1;0;0;0;0;1;0;0;3;4;2;1811.000000;33852.200000
1;1;1;0;0;0;0;1;0;0;4;4;2;2367.600000;50598.000000
1;1;1;0;0;0;0;1;0;0;5;4;2;2353.400000;49669.400000
1;1;1;0;0;0;0;1;0;0;6;4;2;3927.000000;120156.400000
1;1;1;0;0;0;0;1;0;0;7;4;2;9759.200000;293851.600000
1;1;1;0;0;0;0;1;0;0;8;4;2;9769.000000;292346.400000
1;1;1;0;0;0;0;1;0;0;9;4;2;9690.200000;292532.800000
1;1;1;0;0;0;0;1;0;0;1;1;6;2375.000000;70876.200000
1;1;1;0;0;0;0;1;0;0;2;1;6;2387.800000;70831.200000
1;1;1;0;0;0;0;1;0;0;3;1;6;2573.600000;73571.600000
1;1;1;0;0;0;0;1;0;0;4;1;6;2912.600000;88061.400000
1;1;1;0;0;0;0;1;0;0;5;1;6;2978.200000;87795.600000
1;1;1;0;0;0;0;1;0;0;6;1;6;4114.400000;128614.600000
1;1;1;0;0;0;0;1;0;0;7;1;6;9532.800000;292232.200000
1;1;1;0;0;0;0;1;0;0;8;1;6;9799.800000;290153.400000
1;1;1;0;0;0;0;1;0;0;9;1;6;9592.600000;290679.400000
1;1;1;0;0;0;0;1;0;0;1;2;6;1493.400000;33407.600000
1;1;1;0;0;0;0;1;0;0;2;2;6;1633.200000;33654.200000
1;1;1;0;0;0;0;1;0;0;3;2;6;1667.200000;34636.200000
1;1;1;0;0;0;0;1;0;0;4;2;6;2318.600000;48893.200000
1;1;1;0;0;0;0;1;0;0;5;2;6;2326.800000;48455.800000
1;1;1;0;0;0;0;1;0;0;6;2;6;2555.200000;52060.400000
1;1;1;0;0;0;0;1;0;0;7;2;6;9572.600000;292049.600000
1;1;1;0;0;0;0;1;0;0;8;2;6;9692.600000;290509.200000
1;1;1;0;0;0;0;1;0;0;9;2;6;9604.600000;290656.000000
1;1;1;0;0;0;0;1;0;0;1;3;6;1405.200000;26662.400000
1;1;1;0;0;0;0;1;0;0;2;3;6;1405.400000;26434.400000
