root;ee_instrument;simplifycfg;ipsccp;called_value_propagation;basicaa;instcombine;inline;mergereturn;jump_threading;pgo_memop_opt;tailcallelim;licm;sink;gvn;sccp;adce;performance;energy
1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;73998.800000;2537.200000
1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;73913.000000;2535.600000
1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;0;74399.800000;2493.600000
1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;73772.200000;2547.200000
1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;80529.800000;2766.200000
1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;80888.800000;2759.800000
1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;80632.000000;2693.800000
1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;81016.400000;2789.800000
1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;75283.800000;2570.200000
1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;75403.600000;2557.400000
1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;81727.400000;2806.200000
1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;81930.600000;2778.400000
1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;76200.600000;2583.800000
1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;82572.400000;2819.000000
1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;75212.000000;2568.600000
1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;82785.800000;2779.200000
1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;68954.600000;2375.000000
1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;68714.400000;2392.200000
1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;0;72378.000000;2417.400000
1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;72408.400000;2514.600000
1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;0;0;73052.600000;2507.400000
1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;0;73806.600000;2475.400000
1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;0;72661.000000;2477.600000
1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;73879.400000;2562.600000
1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;72894.000000;2487.400000
1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0;73054.400000;2466.800000
1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;0;74373.600000;2589.800000
1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;74530.000000;2531.200000
1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;73565.200000;2509.400000
1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;0;0;75123.400000;2587.800000
1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;73679.800000;2461.400000
1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;75390.000000;2597.000000
1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;71922.400000;2481.000000
1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;71600.600000;2445.400000
1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;75163.800000;2523.400000
1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;75194.800000;2610.400000
1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;75897.800000;2576.600000
1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;0;0;75825.200000;2543.400000
1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;76042.600000;2553.600000
1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;0;76513.000000;2641.200000
1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;75951.000000;2570.400000
1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;76209.600000;2584.000000
1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;77335.200000;2667.200000
1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;0;77339.000000;2609.000000
1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;76949.800000;2623.600000
1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;78024.000000;2677.200000
1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;76719.600000;2588.400000
1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;78345.800000;2678.600000
1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;68745.600000;2373.400000
1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;68885.600000;2331.800000
1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;72329.400000;2503.600000
1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;72214.000000;2491.000000
1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;72440.600000;2446.800000
1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;73869.000000;2503.400000
1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;73230.600000;2518.200000
1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;73844.400000;2495.000000
1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;72081.400000;2467.000000
1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;71620.200000;2474.000000
1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0;76060.000000;2590.600000
1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;76046.000000;2584.200000
1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;75185.200000;2570.000000
1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;76668.200000;2644.400000
1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;75097.000000;2559.000000
1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;76905.400000;2610.800000
1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;72827.200000;2510.800000
1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;73109.200000;2455.000000
1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;72936.600000;2483.600000
1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;0;73626.400000;2538.000000
1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;75237.600000;2570.000000
1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;76339.800000;2606.800000
1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;75965.000000;2560.600000
1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;76546.600000;2608.600000
1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;73952.000000;2507.400000
1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;0;74288.800000;2543.000000
1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0;77341.800000;2643.800000
1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;76921.600000;2631.800000
1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;0;75375.200000;2566.200000
1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;78090.800000;2645.400000
1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;75403.600000;2598.200000
1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;78177.000000;2673.200000
1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;75448.400000;2569.000000
1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;75715.200000;2575.000000
1;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;78665.000000;2680.400000
1;1;1;1;0;0;1;1;1;1;1;0;0;0;1;1;0;78767.200000;2635.200000
1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;79126.800000;2710.000000
1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;80369.200000;2768.400000
1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;79650.400000;2695.400000
1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;80473.400000;2736.800000
1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;79665.200000;2701.200000
1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;79620.000000;2688.800000
1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;80990.600000;2775.200000
1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;81126.400000;2734.800000
1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;80019.000000;2740.800000
1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;0;81943.200000;2767.800000
1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;0;80127.000000;2747.600000
1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;81857.800000;2768.000000
1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;74988.400000;2509.600000
1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;74651.600000;2535.200000
1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;78867.400000;2695.200000
1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;78706.400000;2700.600000
1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;79578.200000;2674.400000
1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;80111.600000;2768.000000
1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;79601.400000;2699.600000
1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;80232.200000;2728.400000
1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;79748.800000;2732.200000
1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;79643.800000;2701.400000
1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;81033.600000;2777.800000
1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;0;81127.000000;2746.800000
1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;79801.400000;2693.800000
1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;81807.000000;2773.000000
1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;80437.600000;2747.000000
1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;81886.400000;2772.200000
1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;78479.400000;2655.000000
1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;0;78580.400000;2713.600000
1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;81589.000000;2770.000000
1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;81715.200000;2728.200000
1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;82524.400000;2843.000000
1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;82448.200000;2781.800000
1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;82533.000000;2823.200000
1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;83299.200000;2820.200000
1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;78542.200000;2677.400000
1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;78512.600000;2668.800000
1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;82534.800000;2812.000000
1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;82648.000000;2814.000000
1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;81490.600000;2779.200000
1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;83255.000000;2844.400000
1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;81661.600000;2781.800000
1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;83264.400000;2818.800000
1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;81907.400000;2756.800000
1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;82607.600000;2837.400000
1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;83039.600000;2832.200000
1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;82976.000000;2821.600000
1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;82635.000000;2797.200000
1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;83034.000000;2828.600000
1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;81630.000000;2761.600000
1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;83129.200000;2824.200000
1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;83907.400000;2879.600000
1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;83999.400000;2843.400000
1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;83890.200000;2851.400000
1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;83900.800000;2858.400000
1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;84746.200000;2856.800000
1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;83920.800000;2881.800000
1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;84867.400000;2879.200000
1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;84933.000000;2901.200000
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;73886.800000;2514.000000
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;74031.000000;2565.400000
1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;77130.200000;2636.200000
1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;77084.200000;2639.000000
1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;78052.400000;2688.200000
1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;78648.200000;2647.400000
1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;78043.800000;2639.000000
1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;78654.800000;2712.400000
1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;77067.600000;2652.600000
1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;77329.800000;2643.000000
1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;79015.000000;2666.400000
1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;79110.400000;2675.400000
1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;77448.200000;2654.600000
1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;79815.000000;2722.600000
1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;78219.600000;2673.400000
1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;79874.600000;2706.800000
1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;77166.400000;2654.600000
1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;77240.200000;2597.200000
1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;79944.000000;2743.200000
1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;79936.600000;2723.400000
1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;80574.000000;2735.400000
1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;81073.200000;2796.400000
1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;80675.200000;2736.000000
1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;81180.800000;2762.800000
1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;80785.400000;2778.200000
1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;80815.800000;2715.200000
1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;81879.600000;2768.400000
1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;82010.000000;2820.600000
1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;80710.000000;2729.600000
1;1;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;82601.600000;2780.000000
1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;80565.000000;2744.000000
1;1;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;82747.800000;2807.600000
1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;79823.400000;2741.800000
1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;79845.800000;2665.600000
1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;82159.200000;2771.600000
1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;83110.800000;2882.400000
1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;83163.400000;2851.200000
1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;83790.800000;2802.600000
1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;83906.800000;2847.000000
1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;1;0;84478.600000;2873.200000
1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;82915.000000;2859.600000
1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;83139.400000;2814.400000
1;1;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;85682.400000;2879.200000
1;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;86574.400000;2925.800000
1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;85753.600000;2945.800000
1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;87208.600000;2948.200000
1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;85810.200000;2911.400000
1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;1;0;87364.800000;2981.600000
1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;83761.800000;2811.400000
1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;83842.800000;2837.200000
1;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;83725.400000;2867.400000
1;1;0;1;1;0;0;0;0;0;1;0;1;0;1;1;0;84438.000000;2904.800000
1;1;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;86460.200000;2896.400000
1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;87094.600000;2989.200000
1;1;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;86718.400000;2927.600000
1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;87082.200000;2959.200000
1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;85085.200000;2917.000000
1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;85385.000000;2862.200000
1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;87102.400000;2962.000000
1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;87967.000000;2960.600000
1;1;0;1;1;0;0;0;0;0;1;0;1;1;1;0;0;85816.600000;2960.800000
1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;88865.600000;2951.800000
1;1;0;1;1;0;0;0;0;0;1;0;1;1;1;1;0;86004.000000;2925.800000
1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;88850.400000;3059.200000
1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;75900.800000;2567.400000
1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;75937.400000;2578.600000
1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;78735.400000;2721.600000
1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;78846.200000;2642.400000
1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;79646.800000;2745.600000
1;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;80373.800000;2737.800000
1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;79689.400000;2694.200000
1;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;80350.400000;2764.800000
1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;79565.800000;2683.200000
1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;79479.000000;2703.200000
1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;79917.800000;2686.200000
1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;80968.600000;2759.400000
1;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;79992.600000;2717.000000
1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;81539.600000;2754.600000
1;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;80103.800000;2736.000000
1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;81638.400000;2763.400000
1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;81809.600000;2768.800000
1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;81898.000000;2813.400000
1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;84714.200000;2846.400000
1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;84757.200000;2921.400000
1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;85553.200000;2886.800000
1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;86011.800000;2920.800000
1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;85596.800000;2927.800000
1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;86189.400000;2905.400000
1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;85422.400000;2907.800000
1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;1;0;85671.200000;2912.400000
1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;86859.200000;2935.200000
1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;86949.000000;2943.800000
1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;85551.200000;2917.000000
1;1;0;1;1;0;0;0;0;1;1;0;1;1;1;0;0;87733.600000;2978.400000
1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;86281.800000;2905.600000
1;1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;87727.000000;2957.000000
1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;78899.200000;2712.000000
1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;78962.200000;2659.600000
1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;80549.400000;2734.200000
1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;81539.400000;2783.400000
1;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;82437.800000;2817.400000
1;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;82961.200000;2802.200000
1;1;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;81435.600000;2741.800000
1;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;0;83117.600000;2821.200000
1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;83806.200000;2853.400000
1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;84804.400000;2891.000000
1;1;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;88136.200000;2997.400000
1;1;0;1;1;0;0;0;0;1;1;1;0;1;0;1;0;88266.400000;2996.200000
1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;86369.200000;2894.200000
1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;89021.600000;3051.000000
1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;86858.000000;2980.200000
1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;87900.000000;2996.800000
1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;82064.400000;2781.600000
1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;82401.200000;2819.000000
1;1;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;82704.000000;2795.200000
1;1;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;82758.200000;2808.800000
1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;87244.600000;2947.800000
1;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;88169.600000;2992.400000
1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;88449.600000;3030.600000
1;1;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;88778.000000;2971.400000
1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;83485.800000;2848.000000
1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;82779.200000;2856.800000
1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;88746.000000;2997.200000
1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;89814.000000;3061.400000
1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;83554.000000;2830.200000
1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;89462.600000;3030.600000
1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;83850.400000;2844.000000
1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;90436.000000;3055.400000
1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;73969.800000;2509.400000
1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;74077.400000;2542.800000
1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;77152.000000;2627.800000
1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;77246.200000;2636.200000
1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;78103.800000;2645.600000
1;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;78543.600000;2693.200000
1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;78136.400000;2664.800000
1;1;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;78697.600000;2662.000000
1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;77814.600000;2637.600000
1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;77959.000000;2691.400000
1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;79240.000000;2670.000000
1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;0;79143.400000;2716.800000
1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;77578.000000;2631.400000
1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;79939.400000;2725.600000
1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;78339.400000;2638.800000
1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;79823.800000;2733.200000
1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;77294.600000;2650.600000
1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;77192.800000;2629.000000
1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;79909.400000;2685.400000
1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;80082.800000;2723.400000
1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;80455.600000;2760.800000
1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;0;81194.000000;2763.600000
1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;80721.400000;2734.200000
1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;81134.200000;2764.400000
1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;80857.600000;2778.000000
1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;80834.600000;2706.600000
1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;0;81899.800000;2801.200000
1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;1;0;82082.400000;2804.200000
1;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;81504.000000;2738.200000
1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;0;82616.200000;2812.800000
