root,twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,threads,threads_1,threads_2,threads_4,threads_8,arnrMaxFrames,arnrMaxFrames_0,arnrMaxFrames_5,arnrMaxFrames_15,arnrStrength,arnrStrength_0,arnrStrength_3,arnrStrength_6,workload,median-time,mean-time,std-time,mean-compression-ratio,std-compression-ratio,id
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,31.44,31.418,0.119457,0.006067,0.0,75
1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,15.51,15.49,0.053385,0.005299,0.0,61
1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,18.03,18.014,0.068775,0.005921,0.0,60
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,25.54,25.556,0.06229,0.005863,0.0,74
1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,ice_cif.y4m,25.25,25.236,0.053198,0.005092,0.0,48
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,ice_cif.y4m,25.52,25.528,0.039623,0.005073,0.0,149
1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,ice_cif.y4m,23.65,23.646,0.065422,0.005092,0.0,161
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,ice_cif.y4m,57.29,57.258,0.185661,0.005099,0.0,175
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,ice_cif.y4m,29.8,29.794,0.095812,0.005197,0.0,217
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,ice_cif.y4m,54.72,54.674,0.115239,0.00592,0.0,203
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,ice_cif.y4m,29.83,29.83,0.082158,0.005197,0.0,215
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,ice_cif.y4m,29.78,29.75,0.06892,0.005197,0.0,201
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,ice_cif.y4m,58.48,58.512,0.074632,0.005919,0.0,229
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,ice_cif.y4m,53.35,53.27,0.201494,0.005103,0.0,163
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,ice_cif.y4m,54.93,54.928,0.07791,0.005117,0.0,89
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,ice_cif.y4m,56.45,56.442,0.145499,0.005918,0.0,177
1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,ice_cif.y4m,15.64,15.63,0.030822,0.005289,0.0,62
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,59.1,59.156,0.141174,0.005919,0.0,76
1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,17.96,17.966,0.060663,0.005921,0.0,188
1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,34.93,34.958,0.075961,0.005284,0.0,77
1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,ice_cif.y4m,18.05,18.034,0.070922,0.005921,0.0,189
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,ice_cif.y4m,35.88,35.872,0.07328,0.005287,0.0,63
1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,ice_cif.y4m,28.97,28.978,0.08228,0.005142,0.0,88
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,ice_cif.y4m,54.72,54.708,0.091488,0.00592,0.0,176
1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,ice_cif.y4m,24.09,24.108,0.087293,0.005092,0.0,162
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,ice_cif.y4m,56.82,56.858,0.169322,0.005918,0.0,228
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,ice_cif.y4m,29.84,29.818,0.083487,0.005197,0.0,200
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,ice_cif.y4m,29.84,29.824,0.075033,0.005197,0.0,214
1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,ice_cif.y4m,55.89,55.976,0.127397,0.00592,0.0,238
1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,29.6,29.642,0.112339,0.005142,0.0,210
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,ice_cif.y4m,29.8,29.83,0.110454,0.005197,0.0,204
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,ice_cif.y4m,36.97,36.984,0.111937,0.006058,0.0,98
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,26.1,26.094,0.043932,0.005073,0.0,166
1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,ice_cif.y4m,24.89,24.918,0.084083,0.00592,0.0,172
1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,ice_cif.y4m,57.55,57.572,0.221179,0.005918,0.0,67
1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,ice_cif.y4m,29.71,29.744,0.11393,0.005197,0.0,199
1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,25.6,25.586,0.0251,0.00592,0.0,73
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,ice_cif.y4m,17.96,18.01,0.084261,0.005921,0.0,9
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,ice_cif.y4m,23.38,23.344,0.063482,0.00511,0.0,8
1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,59.04,59.088,0.142373,0.005919,0.0,72
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,ice_cif.y4m,56.79,56.826,0.160717,0.005918,0.0,66
1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,ice_cif.y4m,29.56,29.596,0.106911,0.005142,0.0,198
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,ice_cif.y4m,59.6,59.684,0.132778,0.005917,0.0,173
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,ice_cif.y4m,36.96,36.986,0.152414,0.006058,0.0,99
1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,26.19,26.188,0.063008,0.00592,0.0,167
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,ice_cif.y4m,29.73,29.748,0.055408,0.005197,0.0,205
1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,29.7,29.648,0.134052,0.005142,0.0,211
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,ice_cif.y4m,57.2,57.218,0.100349,0.00592,0.0,239
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,ice_cif.y4m,29.72,29.746,0.075033,0.005197,0.0,207
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,ice_cif.y4m,29.71,29.764,0.084143,0.005197,0.0,213
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,52.6,52.55,0.178885,0.005079,0.0,159
1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,ice_cif.y4m,24.48,24.46,0.053385,0.005919,0.0,171
1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,ice_cif.y4m,25.21,25.184,0.079246,0.005092,0.0,165
1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,ice_cif.y4m,59.61,59.558,0.157385,0.005917,0.0,70
1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,ice_cif.y4m,35.96,35.954,0.11393,0.005287,0.0,64
1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,ice_cif.y4m,15.64,15.614,0.045056,0.005289,0.0,58
1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,ice_cif.y4m,15.64,15.648,0.075961,0.005289,0.0,59
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,ice_cif.y4m,35.96,35.932,0.104259,0.005287,0.0,65
1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,ice_cif.y4m,56.89,56.918,0.123167,0.00511,0.0,71
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,ice_cif.y4m,23.85,23.872,0.068337,0.005149,0.0,164
1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,ice_cif.y4m,24.94,24.936,0.032094,0.00592,0.0,170
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,ice_cif.y4m,23.34,23.31,0.06892,0.00511,0.0,158
1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,ice_cif.y4m,29.73,29.686,0.08735,0.005142,0.0,212
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,ice_cif.y4m,29.1,29.108,0.113886,0.005197,0.0,206
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,89.83,89.848,0.239833,0.001532,0.0,223
1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,mad900_cif.y4m,86.72,86.802,0.149566,0.001542,0.0,237
1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,52.01,52.09,0.138384,0.001685,0.0,155
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,mad900_cif.y4m,50.49,50.484,0.114149,0.001688,0.0,141
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,mad900_cif.y4m,32.81,32.794,0.068044,0.001411,0.0,169
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,61.5,61.536,0.108074,0.001459,0.0,97
1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,60.22,60.326,0.202312,0.001676,0.0,83
1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,mad900_cif.y4m,52.61,52.596,0.13069,0.00171,0.0,196
1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,85.16,85.136,0.151261,0.001496,0.0,68
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,mad900_cif.y4m,87.76,87.786,0.139032,0.001532,0.0,182
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,45.76,45.63,0.178045,0.001734,0.0,6
1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,33.28,33.266,0.058138,0.001406,0.0,54
1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,25.35,25.34,0.051478,0.001464,0.0,40
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,27.04,27.04,0.086313,0.001516,0.0,41
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,51.95,51.852,0.138816,0.001688,0.0,7
1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,24.1,24.1,0.032404,0.001472,0.0,55
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,65.43,65.366,0.124218,0.001516,0.0,183
1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,mad900_cif.y4m,87.08,87.064,0.224789,0.001544,0.0,197
1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,84.32,84.348,0.17936,0.001491,0.0,69
1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,51.23,51.308,0.121943,0.00171,0.0,82
1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,mad900_cif.y4m,34.84,34.844,0.10139,0.001533,0.0,168
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,65.45,65.396,0.094499,0.001516,0.0,96
1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,mad900_cif.y4m,51.9,51.892,0.135536,0.001688,0.0,140
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,51.67,51.686,0.10761,0.001688,0.0,154
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,mad900_cif.y4m,86.82,86.886,0.212085,0.001542,0.0,236
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,mad900_cif.y4m,89.7,89.638,0.237844,0.001532,0.0,222
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,88.48,88.524,0.165922,0.001556,0.0,234
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,52.75,52.78,0.132665,0.001709,0.0,220
1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,52.67,52.63,0.135647,0.00171,0.0,208
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,mad900_cif.y4m,51.89,51.922,0.069065,0.001688,0.0,142
1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,51.86,51.814,0.125817,0.001688,0.0,156
1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,60.21,60.266,0.139032,0.001676,0.0,80
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,mad900_cif.y4m,83.87,83.83,0.194551,0.001448,0.0,94
1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,mad900_cif.y4m,85.3,85.308,0.173407,0.001396,0.0,181
1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,mad900_cif.y4m,52.76,52.758,0.139356,0.001709,0.0,195
1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,24.71,24.724,0.061482,0.001472,0.0,43
1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,27.0,27.0,0.061644,0.001516,0.0,57
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,32.55,32.574,0.066558,0.001556,0.0,5
1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,25.28,25.286,0.013416,0.001464,0.0,56
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,88.5,88.462,0.17936,0.001556,0.0,4
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,26.98,27.016,0.068775,0.001516,0.0,42
1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,65.38,65.338,0.133116,0.001516,0.0,194
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,88.32,88.294,0.196926,0.001557,0.0,180
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,85.99,86.0,0.162019,0.001404,0.0,95
1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,60.23,60.3,0.163248,0.001676,0.0,81
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,51.75,51.776,0.131833,0.001688,0.0,157
1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,mad900_cif.y4m,45.59,45.588,0.061806,0.001736,0.0,143
1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,mad900_cif.y4m,52.61,52.584,0.088487,0.00171,0.0,209
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,51.38,51.374,0.103102,0.001709,0.0,221
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,mad900_cif.y4m,89.56,89.562,0.042071,0.001537,0.0,235
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,mad900_cif.y4m,52.69,52.746,0.130499,0.001709,0.0,219
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,mad900_cif.y4m,87.49,87.496,0.173868,0.001559,0.0,231
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,89.66,89.778,0.30244,0.001559,0.0,225
1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,60.32,60.316,0.137405,0.001676,0.0,85
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,mad900_cif.y4m,85.21,85.182,0.27335,0.001496,0.0,91
1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,mad900_cif.y4m,51.97,51.98,0.028284,0.001688,0.0,147
1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,25.57,25.552,0.08438,0.001675,0.0,153
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,30.09,30.07,0.045277,0.001506,0.0,46
1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,32.55,32.56,0.067823,0.001401,0.0,52
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,65.48,65.428,0.150566,0.001516,0.0,184
1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,27.06,27.056,0.060249,0.001516,0.0,190
1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,26.95,26.986,0.074027,0.001516,0.0,191
1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,65.25,65.3,0.128841,0.001521,0.0,185
1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,52.93,52.898,0.118406,0.001709,0.0,1
1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,33.11,33.182,0.117983,0.001406,0.0,53
1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,33.74,33.75,0.130958,0.001556,0.0,47
1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,24.87,24.884,0.067676,0.001675,0.0,152
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,45.67,45.69,0.14089,0.001734,0.0,146
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,82.24,82.26,0.079687,0.001506,0.0,90
1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,58.6,58.642,0.08438,0.001676,0.0,84
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,89.78,89.74,0.099247,0.001559,0.0,224
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,mad900_cif.y4m,88.55,88.432,0.204377,0.001556,0.0,230
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,mad900_cif.y4m,52.86,52.804,0.1501,0.001709,0.0,218
1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,89.5,89.616,0.202312,0.001559,0.0,226
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,89.52,89.622,0.22687,0.001533,0.0,232
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,mad900_cif.y4m,86.94,86.938,0.096281,0.001544,0.0,92
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,mad900_cif.y4m,85.83,85.948,0.257527,0.00141,0.0,178
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,60.42,60.454,0.120333,0.00167,0.0,86
1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,62.95,62.992,0.138275,0.001474,0.0,150
1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,mad900_cif.y4m,51.97,51.932,0.120706,0.001688,0.0,144
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,89.75,89.826,0.216402,0.001532,0.0,51
1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,88.32,88.338,0.122352,0.001556,0.0,3
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,mad900_cif.y4m,33.82,33.792,0.142021,0.001554,0.0,45
1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,25.41,25.392,0.060992,0.001464,0.0,193
1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,26.97,27.026,0.093968,0.001516,0.0,187
1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,58.91,58.902,0.087864,0.001676,0.0,79
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,65.29,65.36,0.153786,0.001516,0.0,186
1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,mad900_cif.y4m,60.46,60.458,0.046583,0.001676,0.0,78
1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,mad900_cif.y4m,25.28,25.324,0.079561,0.001464,0.0,192
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,mad900_cif.y4m,33.64,33.7,0.118533,0.001554,0.0,44
1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,mad900_cif.y4m,34.52,34.536,0.056833,0.001527,0.0,50
1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,mad900_cif.y4m,88.49,88.548,0.29626,0.001556,0.0,2
1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,mad900_cif.y4m,52.29,52.274,0.058566,0.001685,0.0,145
1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,51.96,51.948,0.038341,0.001688,0.0,151
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,mad900_cif.y4m,89.64,89.618,0.14481,0.001532,0.0,179
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,mad900_cif.y4m,60.53,60.546,0.051284,0.00167,0.0,87
1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,mad900_cif.y4m,84.58,84.576,0.112827,0.001444,0.0,93
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,mad900_cif.y4m,88.6,88.578,0.080747,0.001556,0.0,233
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,mad900_cif.y4m,89.77,89.798,0.176409,0.001559,0.0,227
