root;mpm;prefork;worker;moreThreads;moreProcesses;sendfile;compression;noCompression;keepalive;basicAuth;tls;tlsAes128;tlsAes256;maxClients;compressionLevel;revision;performance;cpu;energy;fixed-energy
1;1;0;1;0;1;0;1;0;0;1;1;1;0;2048;9;2.4.7;167.403400;50.900900;7289.400000;7536.007927
1;1;0;1;0;1;0;1;0;0;1;1;1;0;4096;9;2.4.7;167.244600;51.085000;7337.000000;7585.829975
1;1;0;1;0;1;1;1;0;0;0;1;0;1;512;1;2.4.7;167.998600;48.372674;7159.600000;7391.314938
1;1;0;1;0;1;1;1;0;0;0;1;0;1;1024;1;2.4.7;167.972800;47.985033;7136.600000;7377.683055
1;1;0;1;0;1;1;1;0;0;0;1;0;1;2048;1;2.4.7;167.286000;47.927222;7081.800000;7331.490748
1;1;0;1;0;1;1;1;0;0;0;1;0;1;4096;1;2.4.7;166.759400;48.256662;7126.600000;7392.564730
1;1;0;1;0;1;1;1;0;0;0;1;0;1;512;5;2.4.7;167.402600;49.441184;7172.600000;7423.529090
1;1;0;1;0;1;1;1;0;0;0;1;0;1;1024;5;2.4.7;166.871000;48.424402;7150.800000;7407.460889
1;1;0;1;0;1;1;1;0;0;0;1;0;1;2048;5;2.4.7;166.262400;48.362463;7071.200000;7341.996132
1;1;0;1;0;1;1;1;0;0;0;1;0;1;4096;5;2.4.7;168.796600;47.615662;7179.600000;7401.458296
1;1;0;1;0;1;1;1;0;0;0;1;0;1;512;9;2.4.7;168.806200;48.104588;7195.400000;7413.338030
1;1;0;1;0;1;1;1;0;0;0;1;0;1;1024;9;2.4.7;167.954800;48.015253;7153.400000;7390.439037
1;1;0;1;0;1;1;1;0;0;0;1;0;1;2048;9;2.4.7;166.628600;48.288732;7095.000000;7357.603626
1;1;0;1;0;1;1;1;0;0;0;1;0;1;4096;9;2.4.7;167.646400;47.871816;7158.800000;7401.700451
1;1;0;1;0;1;1;1;0;0;0;1;1;0;512;1;2.4.7;167.685800;48.544871;7141.200000;7389.260608
1;1;0;1;0;1;1;1;0;0;0;1;1;0;1024;1;2.4.7;166.663600;48.136329;7049.000000;7311.515405
1;1;0;1;0;1;1;1;0;0;0;1;1;0;2048;1;2.4.7;166.138600;48.305104;7166.800000;7440.210505
1;1;0;1;0;1;1;1;0;0;0;1;1;0;4096;1;2.4.7;167.631000;48.026408;7189.000000;7433.800802
1;1;0;1;0;1;1;1;0;0;0;1;1;0;512;5;2.4.7;167.090200;48.597979;7021.200000;7275.879868
1;1;0;1;0;1;1;1;0;0;0;1;1;0;1024;5;2.4.7;167.211600;48.284004;7025.000000;7279.942337
1;1;0;1;0;1;1;1;0;0;0;1;1;0;2048;5;2.4.7;166.688600;48.224571;7169.800000;7429.059984
1;1;0;1;0;1;1;1;0;0;0;1;1;0;4096;5;2.4.7;167.529800;47.841171;7303.600000;7551.630141
1;1;0;1;0;1;1;1;0;0;0;1;1;0;512;9;2.4.7;167.425400;48.504445;7082.600000;7326.400887
1;1;0;1;0;1;1;1;0;0;0;1;1;0;1024;9;2.4.7;168.212000;47.870383;7087.800000;7317.267389
1;1;0;1;0;1;1;1;0;0;0;1;1;0;2048;9;2.4.7;167.470800;47.982682;7224.800000;7474.279911
1;1;0;1;0;1;1;1;0;0;0;1;1;0;4096;9;2.4.7;168.349200;47.613733;7160.400000;7382.188263
1;1;0;1;0;1;1;1;0;0;1;1;0;1;512;1;2.4.7;168.001600;51.447226;7216.000000;7450.193897
1;1;0;1;0;1;1;1;0;0;1;1;0;1;1024;1;2.4.7;168.893200;50.711074;7413.800000;7629.452970
1;1;0;1;0;1;1;1;0;0;1;1;0;1;2048;1;2.4.7;168.233800;51.112046;7316.400000;7555.857943
1;1;0;1;0;1;1;1;0;0;1;1;0;1;4096;1;2.4.7;167.990400;50.941912;7377.000000;7614.918386
1;1;0;1;0;1;1;1;0;0;1;1;0;1;512;5;2.4.7;166.308600;51.805469;7214.000000;7478.397300
1;1;0;1;0;1;1;1;0;0;1;1;0;1;1024;5;2.4.7;167.658000;51.310025;7248.400000;7498.990748
1;1;0;1;0;1;1;1;0;0;1;1;0;1;2048;5;2.4.7;166.645800;51.576877;7373.400000;7640.638237
1;1;0;1;0;1;1;1;0;0;1;1;0;1;4096;5;2.4.7;167.748800;51.617022;7331.800000;7578.623758
1;1;0;1;0;1;1;1;0;0;1;1;0;1;512;9;2.4.7;168.572400;51.290716;7343.200000;7566.507494
1;1;0;1;0;1;1;1;0;0;1;1;0;1;1024;9;2.4.7;167.373600;51.286024;7301.200000;7552.187941
1;1;0;1;0;1;1;1;0;0;1;1;0;1;2048;9;2.4.7;167.739200;51.102668;7283.800000;7524.103222
1;1;0;1;0;1;1;1;0;0;1;1;0;1;4096;9;2.4.7;166.025000;51.495568;7359.600000;7635.907270
1;1;0;1;0;1;1;1;0;0;1;1;1;0;512;1;2.4.7;166.866800;52.477880;7260.400000;7519.042486
1;1;0;1;0;1;1;1;0;0;1;1;1;0;1024;1;2.4.7;167.173800;51.213300;7253.200000;7512.097280
1;1;0;1;0;1;1;1;0;0;1;1;1;0;2048;1;2.4.7;166.275800;51.387149;7291.200000;7560.379675
1;1;0;1;0;1;1;1;0;0;1;1;1;0;4096;1;2.4.7;167.192000;51.078880;7371.000000;7629.901544
1;1;0;1;0;1;1;1;0;0;1;1;1;0;512;5;2.4.7;168.410000;51.176238;7330.600000;7551.857902
1;1;0;1;0;1;1;1;0;0;1;1;1;0;1024;5;2.4.7;167.525000;50.983168;7186.800000;7433.533042
1;1;0;1;0;1;1;1;0;0;1;1;1;0;2048;5;2.4.7;167.109800;51.095316;7133.200000;7388.571949
1;1;0;1;0;1;1;1;0;0;1;1;1;0;4096;5;2.4.7;167.228800;50.967607;7312.800000;7563.584751
1;1;0;1;0;1;1;1;0;0;1;1;1;0;512;9;2.4.7;167.529800;51.566372;7353.800000;7595.210902
1;1;0;1;0;1;1;1;0;0;1;1;1;0;1024;9;2.4.7;167.596800;51.028370;7253.800000;7502.568364
1;1;0;1;0;1;1;1;0;0;1;1;1;0;2048;9;2.4.7;166.893600;51.090939;7267.600000;7523.161309
1;1;0;1;0;1;1;1;0;0;1;1;1;0;4096;9;2.4.7;167.227400;51.318783;7305.200000;7558.050297
1;1;0;1;1;0;0;1;0;0;0;1;0;1;512;1;2.4.7;168.760000;48.070252;7204.000000;7426.826761
1;1;0;1;1;0;0;1;0;0;0;1;0;1;1024;1;2.4.7;169.569600;47.584334;7271.800000;7474.462794
1;1;0;1;1;0;0;1;0;0;0;1;0;1;2048;1;2.4.7;167.222400;48.332486;7066.000000;7316.591365
1;1;0;1;1;0;0;1;0;0;0;1;0;1;4096;1;2.4.7;167.048200;48.393193;7213.600000;7465.641444
1;1;0;1;1;0;0;1;0;0;0;1;0;1;512;5;2.4.7;168.171800;48.142673;7205.000000;7435.541286
1;1;0;1;1;0;0;1;0;0;0;1;0;1;1024;5;2.4.7;166.308600;48.493523;7074.000000;7345.058065
1;1;0;1;1;0;0;1;0;0;0;1;0;1;2048;5;2.4.7;167.056600;48.337031;7140.200000;7391.072877
1;1;0;1;1;0;0;1;0;0;0;1;0;1;4096;5;2.4.7;168.117200;48.268815;7294.200000;7530.994834
1;1;0;1;1;0;0;1;0;0;0;1;0;1;512;9;2.4.7;167.788000;48.161206;7084.400000;7326.202764
1;1;0;1;1;0;0;1;0;0;0;1;0;1;1024;9;2.4.7;168.895200;47.804525;7216.400000;7432.382564
1;1;0;1;1;0;0;1;0;0;0;1;0;1;2048;9;2.4.7;167.000200;48.518332;7077.000000;7334.232817
1;1;0;1;1;0;0;1;0;0;0;1;0;1;4096;9;2.4.7;168.313800;48.188307;7292.400000;7523.518738
1;1;0;1;1;0;0;1;0;0;0;1;1;0;512;1;2.4.7;167.197800;48.237745;7177.400000;7427.365029
1;1;0;1;1;0;0;1;0;0;0;1;1;0;1024;1;2.4.7;165.219400;48.935500;7026.000000;7318.096922
1;1;0;1;1;0;0;1;0;0;0;1;1;0;2048;1;2.4.7;167.317200;48.218533;7140.800000;7385.092054
1;1;0;1;1;0;0;1;0;0;0;1;1;0;4096;1;2.4.7;168.274200;48.157769;7262.800000;7491.233071
1;1;0;1;1;0;0;1;0;0;0;1;1;0;512;5;2.4.7;167.565400;48.207265;7138.400000;7384.884299
1;1;0;1;1;0;0;1;0;0;0;1;1;0;1024;5;2.4.7;166.041400;48.483563;7023.000000;7296.080502
1;1;0;1;1;0;0;1;0;0;0;1;1;0;2048;5;2.4.7;167.255600;48.571304;7123.000000;7375.538311
1;1;0;1;1;0;0;1;0;0;0;1;1;0;4096;5;2.4.7;165.054800;48.980430;7190.600000;7481.236653
1;1;0;1;1;0;0;1;0;0;0;1;1;0;512;9;2.4.7;166.255200;48.658568;7170.400000;7443.364114
1;1;0;1;1;0;0;1;0;0;0;1;1;0;1024;9;2.4.7;167.381800;48.193434;7106.600000;7355.244861
1;1;0;1;1;0;0;1;0;0;0;1;1;0;2048;9;2.4.7;167.257200;48.221477;7170.000000;7421.935348
1;1;0;1;1;0;0;1;0;0;0;1;1;0;4096;9;2.4.7;165.586200;48.928664;7215.200000;7500.029609
1;1;0;1;1;0;0;1;0;0;1;1;0;1;512;1;2.4.7;167.628200;51.546519;7220.800000;7462.752567
1;1;0;1;1;0;0;1;0;0;1;1;0;1;1024;1;2.4.7;167.871000;51.080287;7249.000000;7486.536343
1;1;0;1;1;0;0;1;0;0;1;1;0;1;2048;1;2.4.7;169.689600;50.688775;7449.200000;7651.660230
1;1;0;1;1;0;0;1;0;0;1;1;0;1;4096;1;2.4.7;167.458600;51.341733;7301.000000;7549.261789
1;1;0;1;1;0;0;1;0;0;1;1;0;1;512;5;2.4.7;167.808200;50.941304;7154.400000;7391.598575
1;1;0;1;1;0;0;1;0;0;1;1;0;1;1024;5;2.4.7;167.452200;51.157841;7412.200000;7662.297773
1;1;0;1;1;0;0;1;0;0;1;1;0;1;2048;5;2.4.7;167.600400;51.568270;7417.600000;7668.992817
1;1;0;1;1;0;0;1;0;0;1;1;0;1;4096;5;2.4.7;168.354800;51.196631;7505.800000;7738.814840
1;1;0;1;1;0;0;1;0;0;1;1;0;1;512;9;2.4.7;165.977000;51.723733;7213.600000;7485.121425
1;1;0;1;1;0;0;1;0;0;1;1;0;1;1024;9;2.4.7;167.781800;50.936471;7309.000000;7547.691919
1;1;0;1;1;0;0;1;0;0;1;1;0;1;2048;9;2.4.7;169.514600;50.814902;7522.400000;7729.439913
1;1;0;1;1;0;0;1;0;0;1;1;0;1;4096;9;2.4.7;169.460400;50.908777;7454.800000;7663.313158
1;1;0;1;1;0;0;1;0;0;1;1;1;0;512;1;2.4.7;167.111800;51.717150;7239.800000;7500.861782
1;1;0;1;1;0;0;1;0;0;1;1;1;0;1024;1;2.4.7;167.270600;51.253902;7362.800000;7612.807704
1;1;0;1;1;0;0;1;0;0;1;1;1;0;2048;1;2.4.7;167.041400;51.367918;7280.800000;7534.826156
1;1;0;1;1;0;0;1;0;0;1;1;1;0;4096;1;2.4.7;167.494200;51.329369;7416.800000;7666.699340
1;1;0;1;1;0;0;1;0;0;1;1;1;0;512;5;2.4.7;167.534800;51.180012;7318.600000;7564.680063
1;1;0;1;1;0;0;1;0;0;1;1;1;0;1024;5;2.4.7;167.188400;51.290106;7448.600000;7699.638007
1;1;0;1;1;0;0;1;0;0;1;1;1;0;2048;5;2.4.7;167.917200;51.193851;7364.600000;7605.101302
1;1;0;1;1;0;0;1;0;0;1;1;1;0;4096;5;2.4.7;166.142200;51.544050;7314.800000;7583.205123
1;1;0;1;1;0;0;1;0;0;1;1;1;0;512;9;2.4.7;167.844600;51.054269;7357.800000;7594.349047
1;1;0;1;1;0;0;1;0;0;1;1;1;0;1024;9;2.4.7;168.398400;50.818154;7391.800000;7620.394663
1;1;0;1;1;0;0;1;0;0;1;1;1;0;2048;9;2.4.7;167.651800;51.096679;7288.000000;7530.407373
1;1;0;1;1;0;0;1;0;0;1;1;1;0;4096;9;2.4.7;167.343400;51.120158;7403.600000;7651.215346
1;1;0;1;1;0;1;1;0;0;0;1;0;1;512;1;2.4.7;167.252600;48.390815;7210.000000;7455.990267
1;1;0;1;1;0;1;1;0;0;0;1;0;1;1024;1;2.4.7;167.619800;48.270427;7165.000000;7412.970537
1;1;0;1;1;0;1;1;0;0;0;1;0;1;2048;1;2.4.7;167.259600;48.333049;7147.000000;7394.429845
1;1;0;1;1;0;1;1;0;0;0;1;0;1;4096;1;2.4.7;168.631600;47.975425;7262.000000;7489.421062
1;1;0;1;1;0;1;1;0;0;0;1;0;1;512;5;2.4.7;167.596200;48.356547;7140.800000;7384.999047
1;1;0;1;1;0;1;1;0;0;0;1;0;1;1024;5;2.4.7;168.082200;47.966129;7072.000000;7306.184168
1;1;0;1;1;0;1;1;0;0;0;1;0;1;2048;5;2.4.7;168.674600;47.978125;7246.400000;7473.912813
1;1;0;1;1;0;1;1;0;0;0;1;0;1;4096;5;2.4.7;167.915000;48.868032;7173.800000;7416.541326
1;1;0;1;1;0;1;1;0;0;0;1;0;1;512;9;2.4.7;167.808400;48.405782;7119.000000;7359.835423
1;1;0;1;1;0;1;1;0;0;0;1;0;1;1024;9;2.4.7;167.558400;48.101508;7000.800000;7242.738884
1;1;0;1;1;0;1;1;0;0;0;1;0;1;2048;9;2.4.7;167.603600;48.513956;7135.600000;7382.178372
1;1;0;1;1;0;1;1;0;0;0;1;0;1;4096;9;2.4.7;168.122400;48.335146;7306.000000;7540.727710
1;1;0;1;1;0;1;1;0;0;0;1;1;0;512;1;2.4.7;167.839400;48.139726;7061.400000;7298.807311
1;1;0;1;1;0;1;1;0;0;0;1;1;0;1024;1;2.4.7;167.448400;47.952566;7109.400000;7354.144810
1;1;0;1;1;0;1;1;0;0;0;1;1;0;2048;1;2.4.7;168.275400;48.157581;7313.000000;7544.527645
1;1;0;1;1;0;1;1;0;0;0;1;1;0;4096;1;2.4.7;168.794000;48.140383;7274.200000;7496.612359
1;1;0;1;1;0;1;1;0;0;0;1;1;0;512;5;2.4.7;167.681000;48.361257;7112.400000;7352.646433
1;1;0;1;1;0;1;1;0;0;0;1;1;0;1024;5;2.4.7;166.831600;48.268531;7095.400000;7354.269567
1;1;0;1;1;0;1;1;0;0;0;1;1;0;2048;5;2.4.7;166.850600;49.106077;7089.400000;7354.943596
1;1;0;1;1;0;1;1;0;0;0;1;1;0;4096;5;2.4.7;166.879000;48.497132;7252.000000;7508.932871
1;1;0;1;1;0;1;1;0;0;0;1;1;0;512;9;2.4.7;166.625400;48.399247;7103.000000;7364.959290
1;1;0;1;1;0;1;1;0;0;0;1;1;0;1024;9;2.4.7;167.009400;48.260263;7074.200000;7330.980485
1;1;0;1;1;0;1;1;0;0;0;1;1;0;2048;9;2.4.7;167.178000;48.391736;7234.600000;7484.490160
1;1;0;1;1;0;1;1;0;0;0;1;1;0;4096;9;2.4.7;167.094000;48.493452;7213.200000;7466.878774
1;1;0;1;1;0;1;1;0;0;1;1;0;1;512;1;2.4.7;166.874800;51.282324;7230.600000;7485.284985
1;1;0;1;1;0;1;1;0;0;1;1;0;1;1024;1;2.4.7;169.007400;50.780957;7402.800000;7621.075568
1;1;0;1;1;0;1;1;0;0;1;1;0;1;2048;1;2.4.7;168.311200;51.349013;7496.600000;7732.055630
1;1;0;1;1;0;1;1;0;0;1;1;0;1;4096;1;2.4.7;168.622400;50.943201;7419.400000;7641.806994
1;1;0;1;1;0;1;1;0;0;1;1;0;1;512;5;2.4.7;167.382000;51.190403;7186.600000;7433.324472
1;1;0;1;1;0;1;1;0;0;1;1;0;1;1024;5;2.4.7;169.027800;50.750699;7463.600000;7675.399080
1;1;0;1;1;0;1;1;0;0;1;1;0;1;2048;5;2.4.7;168.674600;51.184924;7500.400000;7723.150287
1;1;0;1;1;0;1;1;0;0;1;1;0;1;4096;5;2.4.7;167.902000;51.397958;7393.600000;7633.191096
1;1;0;1;1;0;1;1;0;0;1;1;0;1;512;9;2.4.7;168.274400;50.950259;7251.000000;7476.729105
1;1;0;1;1;0;1;1;0;0;1;1;0;1;1024;9;2.4.7;168.726400;50.697677;7337.200000;7560.033790
1;1;0;1;1;0;1;1;0;0;1;1;0;1;2048;9;2.4.7;167.071400;51.566912;7492.200000;7749.824767
1;1;0;1;1;0;1;1;0;0;1;1;0;1;4096;9;2.4.7;168.195200;51.196580;7391.600000;7622.712711
1;1;0;1;1;0;1;1;0;0;1;1;1;0;512;1;2.4.7;167.756600;51.110028;7241.800000;7475.307993
1;1;0;1;1;0;1;1;0;0;1;1;1;0;1024;1;2.4.7;167.406000;51.155066;7426.800000;7675.821789
1;1;0;1;1;0;1;1;0;0;1;1;1;0;2048;1;2.4.7;166.926000;51.475034;7443.800000;7709.814972
1;1;0;1;1;0;1;1;0;0;1;1;1;0;4096;1;2.4.7;168.011800;51.121810;7320.600000;7556.398133
1;1;0;1;1;0;1;1;0;0;1;1;1;0;512;5;2.4.7;167.486200;51.262136;7290.800000;7538.249520
1;1;0;1;1;0;1;1;0;0;1;1;1;0;1024;5;2.4.7;168.919200;50.757341;7397.800000;7616.143564
1;1;0;1;1;0;1;1;0;0;1;1;1;0;2048;5;2.4.7;166.780800;51.569762;7393.200000;7652.355323
1;1;0;1;1;0;1;1;0;0;1;1;1;0;4096;5;2.4.7;165.556600;51.714544;7273.800000;7556.100911
1;1;0;1;1;0;1;1;0;0;1;1;1;0;512;9;2.4.7;166.453000;51.472503;7340.200000;7605.361135
1;1;0;1;1;0;1;1;0;0;1;1;1;0;1024;9;2.4.7;168.137600;50.915896;7337.800000;7571.205967
1;1;0;1;1;0;1;1;0;0;1;1;1;0;2048;9;2.4.7;167.897800;51.292257;7409.400000;7649.225509
1;1;0;1;1;0;1;1;0;0;1;1;1;0;4096;9;2.4.7;166.783600;51.519568;7369.000000;7630.431931
1;1;1;0;0;0;0;0;1;0;0;1;0;1;512;0;2.4.10;169.242600;48.782285;7295.000000;7504.762013
1;1;1;0;0;0;0;0;1;0;0;1;0;1;1024;0;2.4.10;168.734400;49.337732;7207.400000;7430.781279
1;1;1;0;0;0;0;0;1;0;0;1;0;1;2048;0;2.4.10;169.091400;49.496533;7184.800000;7399.136343
1;1;1;0;0;0;0;0;1;0;0;1;0;1;4096;0;2.4.10;168.954000;49.998320;7295.600000;7515.338850
1;1;1;0;0;0;0;0;1;0;0;1;1;0;512;0;2.4.10;167.539600;49.058242;7149.400000;7391.474726
1;1;1;0;0;0;0;0;1;0;0;1;1;0;1024;0;2.4.10;167.653000;49.451663;7184.200000;7437.452302
1;1;1;0;0;0;0;0;1;0;0;1;1;0;2048;0;2.4.10;168.125200;49.317364;7226.600000;7462.349580
1;1;1;0;0;0;0;0;1;0;0;1;1;0;4096;0;2.4.10;166.787200;50.118938;7135.600000;7397.776167
1;1;1;0;0;0;0;0;1;0;1;1;0;1;512;0;2.4.10;168.509200;51.872356;7385.200000;7611.361578
1;1;1;0;0;0;0;0;1;0;1;1;0;1;1024;0;2.4.10;169.414800;51.928803;7435.600000;7641.250264
1;1;1;0;0;0;0;0;1;0;1;1;0;1;2048;0;2.4.10;167.523200;52.719263;7392.200000;7641.288861
1;1;1;0;0;0;0;0;1;0;1;1;0;1;4096;0;2.4.10;168.714600;52.157688;7477.400000;7704.213582
1;1;1;0;0;0;0;0;1;0;1;1;1;0;512;0;2.4.10;167.156200;52.031712;7211.600000;7465.847897
1;1;1;0;0;0;0;0;1;0;1;1;1;0;1024;0;2.4.10;169.211800;51.896698;7488.400000;7702.048106
1;1;1;0;0;0;0;0;1;0;1;1;1;0;2048;0;2.4.10;168.405800;52.059019;7421.200000;7649.136183
1;1;1;0;0;0;0;0;1;0;1;1;1;0;4096;0;2.4.10;167.617600;52.189421;7334.800000;7582.297397
1;1;1;0;0;0;0;0;1;1;0;1;0;1;512;0;2.4.10;32.656000;49.474583;1386.600000;4439.671935
1;1;1;0;0;0;0;0;1;1;0;1;0;1;1024;0;2.4.10;32.507600;49.771572;1385.000000;4370.062473
1;1;1;0;0;0;0;0;1;1;0;1;0;1;2048;0;2.4.10;32.541800;48.922898;1379.000000;4311.732591
1;1;1;0;0;0;0;0;1;1;0;1;0;1;4096;0;2.4.10;32.476800;49.274621;1367.400000;4302.461654
1;1;1;0;0;0;0;0;1;1;0;1;1;0;512;0;2.4.10;32.364600;49.247500;1341.600000;4356.029358
1;1;1;0;0;0;0;0;1;1;0;1;1;0;1024;0;2.4.10;32.348200;49.421591;1368.400000;4327.728501
1;1;1;0;0;0;0;0;1;1;0;1;1;0;2048;0;2.4.10;31.924000;49.428589;1305.800000;4330.316592
1;1;1;0;0;0;0;0;1;1;0;1;1;0;4096;0;2.4.10;32.336200;49.520015;1351.800000;4269.847359
1;1;1;0;0;0;0;0;1;1;1;1;0;1;512;0;2.4.10;32.652800;63.122717;1510.200000;4400.467521
1;1;1;0;0;0;0;0;1;1;1;1;0;1;1024;0;2.4.10;32.800600;63.025616;1558.600000;4460.349977
1;1;1;0;0;0;0;0;1;1;1;1;0;1;2048;0;2.4.10;32.825600;63.115511;1533.600000;4479.431381
1;1;1;0;0;0;0;0;1;1;1;1;0;1;4096;0;2.4.10;32.538000;63.580583;1519.400000;4414.853531
1;1;1;0;0;0;0;0;1;1;1;1;1;0;512;0;2.4.10;32.685400;63.013277;1520.600000;4481.039991
1;1;1;0;0;0;0;0;1;1;1;1;1;0;1024;0;2.4.10;32.740000;63.364792;1560.400000;4525.132101
1;1;1;0;0;0;0;0;1;1;1;1;1;0;2048;0;2.4.10;32.447000;63.136120;1519.800000;4447.852409
1;1;1;0;0;0;0;0;1;1;1;1;1;0;4096;0;2.4.10;32.406800;63.366174;1481.600000;4415.159498
1;1;1;0;0;0;1;0;1;0;0;1;0;1;512;0;2.4.10;169.565600;48.536431;7232.000000;7439.887563
1;1;1;0;0;0;1;0;1;0;0;1;0;1;1024;0;2.4.10;168.082800;49.351283;7213.600000;7452.048036
1;1;1;0;0;0;1;0;1;0;0;1;0;1;2048;0;2.4.10;168.203400;49.640705;7158.000000;7386.662836
1;1;1;0;0;0;1;0;1;0;0;1;0;1;4096;0;2.4.10;168.198800;49.725378;7192.200000;7427.343568
1;1;1;0;0;0;1;0;1;0;0;1;1;0;512;0;2.4.10;168.276000;49.067509;7247.200000;7480.803065
1;1;1;0;0;0;1;0;1;0;0;1;1;0;1024;0;2.4.10;168.153600;49.203179;7154.400000;7387.389868
1;1;1;0;0;0;1;0;1;0;0;1;1;0;2048;0;2.4.10;168.485400;49.935878;7156.400000;7383.825688
1;1;1;0;0;0;1;0;1;0;0;1;1;0;4096;0;2.4.10;167.366400;50.106004;7207.000000;7458.969948
1;1;1;0;0;0;1;0;1;0;1;1;0;1;512;0;2.4.10;169.165000;51.526765;7419.200000;7632.874666
1;1;1;0;0;0;1;0;1;0;1;1;0;1;1024;0;2.4.10;167.927000;52.353761;7407.200000;7653.420799
1;1;1;0;0;0;1;0;1;0;1;1;0;1;2048;0;2.4.10;167.923400;53.010595;7315.400000;7557.264631
1;1;1;0;0;0;1;0;1;0;1;1;0;1;4096;0;2.4.10;169.222800;51.933872;7489.200000;7703.830258
1;1;1;0;0;0;1;0;1;0;1;1;1;0;512;0;2.4.10;167.868600;51.795571;7279.800000;7515.152271
1;1;1;0;0;0;1;0;1;0;1;1;1;0;1024;0;2.4.10;167.887600;52.345778;7365.200000;7608.522522
1;1;1;0;0;0;1;0;1;0;1;1;1;0;2048;0;2.4.10;167.896800;52.271613;7198.800000;7442.401405
1;1;1;0;0;0;1;0;1;0;1;1;1;0;4096;0;2.4.10;166.489600;52.802397;7419.400000;7687.472788
1;1;1;0;0;0;1;0;1;1;0;1;0;1;512;0;2.4.10;32.351000;49.230682;1343.400000;4357.184677
1;1;1;0;0;0;1;0;1;1;0;1;0;1;1024;0;2.4.10;32.132200;49.465625;1333.600000;4334.752256
1;1;1;0;0;0;1;0;1;1;0;1;0;1;2048;0;2.4.10;32.418600;49.251241;1366.200000;4289.942633
1;1;1;0;0;0;1;0;1;1;0;1;0;1;4096;0;2.4.10;32.835200;49.772197;1389.200000;4375.450300
1;1;1;0;0;0;1;0;1;1;0;1;1;0;512;0;2.4.10;32.168200;49.223091;1357.200000;4242.358455
1;1;1;0;0;0;1;0;1;1;0;1;1;0;1024;0;2.4.10;32.212400;51.181875;1418.800000;4533.951371
1;1;1;0;0;0;1;0;1;1;0;1;1;0;2048;0;2.4.10;32.066800;49.165323;1336.600000;4297.166292
1;1;1;0;0;0;1;0;1;1;0;1;1;0;4096;0;2.4.10;32.455000;49.872008;1380.000000;4329.300789
1;1;1;0;0;0;1;0;1;1;1;1;0;1;512;0;2.4.10;33.100200;62.488977;1563.200000;4525.099259
1;1;1;0;0;0;1;0;1;1;1;1;0;1;1024;0;2.4.10;32.969400;62.664981;1515.800000;4398.998202
1;1;1;0;0;0;1;0;1;1;1;1;0;1;2048;0;2.4.10;33.008400;62.560303;1533.600000;4483.305082
1;1;1;0;0;0;1;0;1;1;1;1;0;1;4096;0;2.4.10;33.181000;62.755777;1566.600000;4551.445484
1;1;1;0;0;0;1;0;1;1;1;1;1;0;512;0;2.4.10;32.276800;63.580057;1535.200000;4479.946034
1;1;1;0;0;0;1;0;1;1;1;1;1;0;1024;0;2.4.10;32.593200;63.315731;1514.200000;4466.593720
1;1;1;0;0;0;1;0;1;1;1;1;1;0;2048;0;2.4.10;32.395800;64.813750;1534.200000;4564.888456
1;1;1;0;0;0;1;0;1;1;1;1;1;0;4096;0;2.4.10;32.852600;63.434226;1538.400000;4480.916211
1;1;1;0;0;0;0;1;0;0;0;1;0;1;512;1;2.4.10;168.134200;49.200660;7196.400000;7433.596504
1;1;1;0;0;0;0;1;0;0;0;1;0;1;1024;1;2.4.10;167.939000;49.501320;7161.800000;7392.678010
1;1;1;0;0;0;0;1;0;0;0;1;0;1;2048;1;2.4.10;169.347600;49.002862;7260.400000;7467.019292
1;1;1;0;0;0;0;1;0;0;0;1;0;1;4096;1;2.4.10;167.878000;49.752270;7169.600000;7407.315206
1;1;1;0;0;0;0;1;0;0;0;1;0;1;512;5;2.4.10;166.931800;49.447076;7219.200000;7480.212190
1;1;1;0;0;0;0;1;0;0;0;1;0;1;1024;5;2.4.10;167.504800;49.552291;7157.000000;7404.211523
1;1;1;0;0;0;0;1;0;0;0;1;0;1;2048;5;2.4.10;169.345600;49.802197;7194.000000;7405.224252
1;1;1;0;0;0;0;1;0;0;0;1;0;1;4096;5;2.4.10;168.521000;49.344545;7277.200000;7505.229330
1;1;1;0;0;0;0;1;0;0;0;1;0;1;512;9;2.4.10;168.430000;48.981037;7163.200000;7388.142711
1;1;1;0;0;0;0;1;0;0;0;1;0;1;1024;9;2.4.10;169.282600;49.170401;7256.400000;7464.244072
1;1;1;0;0;0;0;1;0;0;0;1;0;1;2048;9;2.4.10;168.689000;49.493411;7192.200000;7422.874059
1;1;1;0;0;0;0;1;0;0;0;1;0;1;4096;9;2.4.10;168.350200;49.486971;7185.600000;7416.949003
1;1;1;0;0;0;0;1;0;0;0;1;1;0;512;1;2.4.10;168.802200;48.841941;7257.800000;7479.350777
1;1;1;0;0;0;0;1;0;0;0;1;1;0;1024;1;2.4.10;167.617000;49.553753;7151.200000;7395.074063
1;1;1;0;0;0;0;1;0;0;0;1;1;0;2048;1;2.4.10;167.249600;49.535663;6934.200000;7185.457349
1;1;1;0;0;0;0;1;0;0;0;1;1;0;4096;1;2.4.10;167.693000;49.907774;7186.600000;7429.433319
1;1;1;0;0;0;0;1;0;0;0;1;1;0;512;5;2.4.10;166.967800;49.576052;7076.600000;7334.454490
1;1;1;0;0;0;0;1;0;0;0;1;1;0;1024;5;2.4.10;167.969200;49.652371;7273.600000;7511.938014
