root;fsync;synchronousCommit;fullPageWrites;trackActivities;trackCounts;sharedBuffers;tempBuffers;workMem;revision;performance;energy
1;0;1;1;0;0;64;8;1024;9.4.0;47322.000000;1558.400000
1;0;1;1;0;0;128;8;1024;9.4.0;47189.600000;1532.800000
1;0;1;1;0;0;256;8;1024;9.4.0;47229.600000;1571.600000
1;0;1;1;0;0;64;32;1024;9.4.0;47553.800000;1541.800000
1;0;1;1;0;0;128;32;1024;9.4.0;47643.600000;1597.800000
1;0;1;1;0;0;256;32;1024;9.4.0;47369.400000;1575.200000
1;0;1;1;0;0;64;2;4096;9.4.0;47143.400000;1564.400000
1;0;1;1;0;0;128;2;4096;9.4.0;47839.000000;1568.400000
1;0;1;1;0;0;256;2;4096;9.4.0;47359.200000;1541.200000
1;0;1;1;0;0;64;8;4096;9.4.0;47602.600000;1584.400000
1;0;1;1;0;0;128;8;4096;9.4.0;47478.800000;1578.400000
1;0;1;1;0;0;256;8;4096;9.4.0;47416.200000;1551.800000
1;0;1;1;0;0;64;32;4096;9.4.0;47537.800000;1548.000000
1;0;1;1;0;0;128;32;4096;9.4.0;47572.000000;1546.600000
1;0;1;1;0;0;256;32;4096;9.4.0;47582.200000;1594.600000
1;0;1;1;0;1;64;2;256;9.4.0;47532.000000;1579.600000
1;0;1;1;0;1;128;2;256;9.4.0;47605.400000;1565.000000
1;0;1;1;0;1;256;2;256;9.4.0;47340.200000;1562.600000
1;0;1;1;0;1;64;8;256;9.4.0;47217.800000;1561.200000
1;0;1;1;0;1;128;8;256;9.4.0;46691.800000;1545.600000
1;0;1;1;0;1;256;8;256;9.4.0;47240.000000;1561.800000
1;0;1;1;0;1;64;32;256;9.4.0;47737.800000;1568.600000
1;0;1;1;0;1;128;32;256;9.4.0;47623.200000;1555.200000
1;0;1;1;0;1;256;32;256;9.4.0;47230.600000;1573.600000
1;0;1;1;0;1;64;2;1024;9.4.0;47359.400000;1556.200000
1;0;1;1;0;1;128;2;1024;9.4.0;47380.400000;1539.000000
1;0;1;1;0;1;256;2;1024;9.4.0;47084.200000;1545.400000
1;0;1;1;0;1;64;8;1024;9.4.0;47135.400000;1558.000000
1;0;1;1;0;1;128;8;1024;9.4.0;47251.600000;1528.800000
1;0;1;1;0;1;256;8;1024;9.4.0;47351.800000;1554.600000
1;0;1;1;0;1;64;32;1024;9.4.0;47287.400000;1556.600000
1;0;1;1;0;1;128;32;1024;9.4.0;46922.200000;1540.800000
1;0;1;1;0;1;256;32;1024;9.4.0;47116.000000;1533.600000
1;0;1;1;0;1;64;2;4096;9.4.0;47196.200000;1534.000000
1;0;1;1;0;1;128;2;4096;9.4.0;47202.000000;1533.800000
1;0;1;1;0;1;256;2;4096;9.4.0;47035.000000;1557.200000
1;0;1;1;0;1;64;8;4096;9.4.0;47242.000000;1519.600000
1;0;1;1;0;1;128;8;4096;9.4.0;47369.400000;1541.200000
1;0;1;1;0;1;256;8;4096;9.4.0;47259.000000;1536.600000
1;0;1;1;0;1;64;32;4096;9.4.0;47175.200000;1565.800000
1;0;1;1;0;1;128;32;4096;9.4.0;47122.400000;1527.800000
1;0;1;1;0;1;256;32;4096;9.4.0;47102.600000;1527.200000
1;0;1;1;1;0;64;2;256;9.4.0;47513.000000;1550.400000
1;0;1;1;1;0;128;2;256;9.4.0;47351.400000;1542.000000
1;0;1;1;1;0;256;2;256;9.4.0;47144.400000;1551.000000
1;0;1;1;1;0;64;8;256;9.4.0;47445.800000;1544.600000
1;0;1;1;1;0;128;8;256;9.4.0;47379.200000;1567.400000
1;0;1;1;1;0;256;8;256;9.4.0;47315.000000;1546.800000
1;0;1;1;1;0;64;32;256;9.4.0;47458.000000;1577.400000
1;0;1;1;1;0;128;32;256;9.4.0;47380.600000;1532.200000
1;0;1;1;1;0;256;32;256;9.4.0;47513.600000;1556.200000
1;0;1;1;1;0;64;2;1024;9.4.0;48101.400000;1646.600000
1;0;1;1;1;0;128;2;1024;9.4.0;47358.800000;1518.600000
1;0;1;1;1;0;256;2;1024;9.4.0;47351.200000;1570.800000
1;0;1;1;1;0;64;8;1024;9.4.0;47530.800000;1533.800000
1;0;1;1;1;0;128;8;1024;9.4.0;47357.000000;1554.600000
1;0;1;1;1;0;256;8;1024;9.4.0;47546.200000;1545.400000
1;0;1;1;1;0;64;32;1024;9.4.0;47364.400000;1561.000000
1;0;1;1;1;0;128;32;1024;9.4.0;47341.200000;1563.800000
1;0;1;1;1;0;256;32;1024;9.4.0;47409.800000;1535.000000
1;0;1;1;1;0;64;2;4096;9.4.0;47370.400000;1537.800000
1;0;1;1;1;0;128;2;4096;9.4.0;47133.600000;1525.200000
1;0;1;1;1;0;256;2;4096;9.4.0;47298.000000;1507.200000
1;0;1;1;1;0;64;8;4096;9.4.0;47763.200000;1516.800000
1;0;1;1;1;0;128;8;4096;9.4.0;47508.400000;1521.800000
1;0;1;1;1;0;256;8;4096;9.4.0;47359.200000;1526.200000
1;0;1;1;1;0;64;32;4096;9.4.0;47519.600000;1551.200000
1;0;1;1;1;0;128;32;4096;9.4.0;47724.000000;1556.200000
1;0;1;1;1;0;256;32;4096;9.4.0;47628.400000;1538.400000
1;0;1;1;1;1;64;2;256;9.4.0;47766.400000;1569.600000
1;0;1;1;1;1;128;2;256;9.4.0;47607.000000;1569.200000
1;0;1;1;1;1;256;2;256;9.4.0;47505.600000;1547.600000
1;0;1;1;1;1;64;8;256;9.4.0;47494.000000;1559.600000
1;0;1;1;1;1;128;8;256;9.4.0;47248.400000;1543.200000
1;0;1;1;1;1;256;8;256;9.4.0;47784.600000;1574.200000
1;0;1;1;1;1;64;32;256;9.4.0;47644.800000;1551.200000
1;0;1;1;1;1;128;32;256;9.4.0;47185.200000;1526.000000
1;0;1;1;1;1;256;32;256;9.4.0;47407.000000;1544.000000
1;0;1;1;1;1;64;2;1024;9.4.0;47734.600000;1556.600000
1;0;1;1;1;1;128;2;1024;9.4.0;47601.800000;1549.200000
1;0;1;1;1;1;256;2;1024;9.4.0;47623.000000;1563.800000
1;0;1;1;1;1;64;8;1024;9.4.0;47602.400000;1554.200000
1;0;1;1;1;1;128;8;1024;9.4.0;47341.600000;1557.800000
1;0;1;1;1;1;256;8;1024;9.4.0;47412.800000;1539.600000
1;0;1;1;1;1;64;32;1024;9.4.0;47511.200000;1550.600000
1;0;1;1;1;1;128;32;1024;9.4.0;47577.200000;1532.200000
1;0;1;1;1;1;256;32;1024;9.4.0;47173.200000;1535.200000
1;0;1;1;1;1;64;2;4096;9.4.0;47488.400000;1545.200000
1;0;1;1;1;1;128;2;4096;9.4.0;47262.000000;1559.400000
1;0;1;1;1;1;256;2;4096;9.4.0;47954.800000;1591.200000
1;0;1;1;1;1;64;8;4096;9.4.0;47201.400000;1529.800000
1;0;1;1;1;1;128;8;4096;9.4.0;47233.400000;1536.800000
1;0;1;1;1;1;256;8;4096;9.4.0;47487.000000;1537.800000
1;0;1;1;1;1;64;32;4096;9.4.0;47298.400000;1551.400000
1;0;1;1;1;1;128;32;4096;9.4.0;47403.600000;1528.000000
1;0;1;1;1;1;256;32;4096;9.4.0;47397.600000;1525.000000
1;1;0;0;0;0;64;2;256;9.4.0;53561.600000;1710.600000
1;1;0;0;0;0;128;2;256;9.4.0;52038.800000;1729.000000
1;1;0;0;0;0;256;2;256;9.4.0;51185.400000;1671.200000
1;1;0;0;0;0;64;8;256;9.4.0;54215.600000;1738.400000
1;1;0;0;0;0;128;8;256;9.4.0;52331.800000;1677.400000
1;1;0;0;0;0;256;8;256;9.4.0;51768.200000;1703.000000
1;1;0;0;0;0;64;32;256;9.4.0;53279.400000;1699.800000
1;1;0;0;0;0;128;32;256;9.4.0;52515.000000;1704.400000
1;1;0;0;0;0;256;32;256;9.4.0;51419.800000;1671.200000
1;1;0;0;0;0;64;2;1024;9.4.0;54059.800000;1716.800000
1;1;0;0;0;0;128;2;1024;9.4.0;52090.600000;1661.800000
1;1;0;0;0;0;256;2;1024;9.4.0;51435.400000;1659.200000
1;1;0;0;0;0;64;8;1024;9.4.0;53584.800000;1705.800000
1;1;0;0;0;0;128;8;1024;9.4.0;52089.000000;1655.400000
1;1;0;0;0;0;256;8;1024;9.4.0;51529.200000;1698.600000
1;1;0;0;0;0;64;32;1024;9.4.0;53948.400000;1719.200000
1;1;0;0;0;0;128;32;1024;9.4.0;52132.800000;1667.200000
1;1;0;0;0;0;256;32;1024;9.4.0;50911.200000;1649.000000
1;1;0;0;0;0;64;2;4096;9.4.0;53989.600000;1719.200000
1;1;0;0;0;0;128;2;4096;9.4.0;52205.200000;1664.200000
1;1;0;0;0;0;256;2;4096;9.4.0;51190.800000;1689.800000
1;1;0;0;0;0;64;8;4096;9.4.0;53543.000000;1725.000000
1;1;0;0;0;0;128;8;4096;9.4.0;52316.600000;1703.200000
1;1;0;0;0;0;256;8;4096;9.4.0;51614.400000;1649.800000
1;1;0;0;0;0;64;32;4096;9.4.0;52997.600000;1692.000000
1;1;0;0;0;0;128;32;4096;9.4.0;52071.800000;1639.200000
1;1;0;0;0;0;256;32;4096;9.4.0;51507.200000;1703.000000
1;1;0;0;0;1;64;2;256;9.4.0;53629.600000;1725.000000
1;1;0;0;0;1;128;2;256;9.4.0;52094.400000;1676.400000
1;1;0;0;0;1;256;2;256;9.4.0;51092.600000;1654.200000
1;1;0;0;0;1;64;8;256;9.4.0;53088.800000;1731.000000
1;1;0;0;0;1;128;8;256;9.4.0;52064.400000;1681.200000
1;1;0;0;0;1;256;8;256;9.4.0;51367.000000;1667.200000
1;1;0;0;0;1;64;32;256;9.4.0;53683.200000;1714.000000
1;1;0;0;0;1;128;32;256;9.4.0;52518.600000;1701.800000
1;1;0;0;0;1;256;32;256;9.4.0;51234.200000;1667.400000
1;1;0;0;0;1;64;2;1024;9.4.0;53709.600000;1708.800000
1;1;0;0;0;1;128;2;1024;9.4.0;52221.800000;1667.600000
1;1;0;0;0;1;256;2;1024;9.4.0;51478.200000;1660.000000
1;1;0;0;0;1;64;8;1024;9.4.0;53975.000000;1750.200000
1;1;0;0;0;1;128;8;1024;9.4.0;51994.000000;1664.800000
1;1;0;0;0;1;256;8;1024;9.4.0;51087.800000;1666.000000
1;1;0;0;0;1;64;32;1024;9.4.0;53010.000000;1726.200000
1;1;0;0;0;1;128;32;1024;9.4.0;52320.000000;1704.000000
1;1;0;0;0;1;256;32;1024;9.4.0;51191.800000;1680.400000
1;1;0;0;0;1;64;2;4096;9.4.0;53357.800000;1700.000000
1;1;0;0;0;1;128;2;4096;9.4.0;52303.600000;1667.600000
1;1;0;0;0;1;256;2;4096;9.4.0;51937.000000;1668.200000
1;1;0;0;0;1;64;8;4096;9.4.0;53713.000000;1741.400000
1;1;0;0;0;1;128;8;4096;9.4.0;51886.200000;1651.600000
1;1;0;0;0;1;256;8;4096;9.4.0;51505.400000;1655.200000
1;1;0;0;0;1;64;32;4096;9.4.0;53465.200000;1724.200000
1;1;0;0;0;1;128;32;4096;9.4.0;52225.600000;1692.800000
1;1;0;0;0;1;256;32;4096;9.4.0;51103.600000;1636.600000
1;1;0;0;1;0;64;2;256;9.4.0;53428.400000;1697.200000
1;1;0;0;1;0;128;2;256;9.4.0;52594.200000;1693.400000
1;1;0;0;1;0;256;2;256;9.4.0;51157.600000;1653.800000
1;1;0;0;1;0;64;8;256;9.4.0;53869.400000;1706.400000
1;1;0;0;1;0;128;8;256;9.4.0;52124.800000;1680.000000
1;1;0;0;1;0;256;8;256;9.4.0;51471.400000;1703.800000
1;1;0;0;1;0;64;32;256;9.4.0;53567.400000;1687.800000
1;1;0;0;1;0;128;32;256;9.4.0;51911.800000;1739.200000
1;1;0;0;1;0;256;32;256;9.4.0;51878.000000;1709.000000
1;1;0;0;1;0;64;2;1024;9.4.0;53516.200000;1753.800000
1;1;0;0;1;0;128;2;1024;9.4.0;52825.800000;1738.400000
1;1;0;0;1;0;256;2;1024;9.4.0;51804.400000;1719.800000
1;1;0;0;1;0;64;8;1024;9.4.0;53953.600000;1747.800000
1;1;0;0;1;0;128;8;1024;9.4.0;52629.200000;1713.200000
1;1;0;0;1;0;256;8;1024;9.4.0;52030.600000;1739.200000
1;1;0;0;1;0;64;32;1024;9.4.0;53407.600000;1749.000000
1;1;0;0;1;0;128;32;1024;9.4.0;52547.000000;1695.400000
1;1;0;0;1;0;256;32;1024;9.4.0;51770.800000;1679.200000
1;1;0;0;1;0;64;2;4096;9.4.0;53821.600000;1764.400000
1;1;0;0;1;0;128;2;4096;9.4.0;53471.600000;1745.200000
1;1;0;0;1;0;256;2;4096;9.4.0;52060.800000;1718.000000
1;1;0;0;1;0;64;8;4096;9.4.0;53415.200000;1717.200000
1;1;0;0;1;0;128;8;4096;9.4.0;52903.600000;1707.000000
1;1;0;0;1;0;256;8;4096;9.4.0;51187.200000;1632.800000
1;1;0;0;1;0;64;32;4096;9.4.0;53468.400000;1693.600000
1;1;0;0;1;0;128;32;4096;9.4.0;52249.200000;1712.000000
1;1;0;0;1;0;256;32;4096;9.4.0;51549.600000;1690.000000
1;1;0;0;1;1;64;2;256;9.4.0;53490.000000;1692.800000
1;1;0;0;1;1;128;2;256;9.4.0;52471.400000;1678.400000
1;1;0;0;1;1;256;2;256;9.4.0;51387.000000;1677.400000
1;1;0;0;1;1;64;8;256;9.4.0;53629.400000;1710.200000
1;1;0;0;1;1;128;8;256;9.4.0;52632.200000;1718.800000
1;1;0;0;1;1;256;8;256;9.4.0;51456.000000;1676.200000
1;1;0;0;1;1;64;32;256;9.4.0;53202.400000;1677.000000
1;1;0;0;1;1;128;32;256;9.4.0;52682.600000;1670.600000
1;1;0;0;1;1;256;32;256;9.4.0;51090.400000;1698.800000
1;1;0;0;1;1;64;2;1024;9.4.0;53883.200000;1729.200000
1;1;0;0;1;1;128;2;1024;9.4.0;52348.800000;1686.200000
1;1;0;0;1;1;256;2;1024;9.4.0;52171.200000;1753.000000
1;1;0;0;1;1;64;8;1024;9.4.0;53368.800000;1696.000000
1;1;0;0;1;1;128;8;1024;9.4.0;52267.600000;1705.400000
1;1;0;0;1;1;256;8;1024;9.4.0;51194.600000;1673.000000
1;1;0;0;1;1;64;32;1024;9.4.0;53606.800000;1719.200000
1;1;0;0;1;1;128;32;1024;9.4.0;52376.200000;1686.600000
1;1;0;0;1;1;256;32;1024;9.4.0;51494.600000;1674.400000
1;1;0;0;1;1;64;2;4096;9.4.0;53689.400000;1704.600000
1;1;0;0;1;1;128;2;4096;9.4.0;52902.200000;1709.000000
1;1;0;0;1;1;256;2;4096;9.4.0;50800.400000;1660.800000
1;1;0;0;1;1;64;8;4096;9.4.0;53574.400000;1736.400000
1;1;0;0;1;1;128;8;4096;9.4.0;52567.000000;1674.600000
1;1;0;0;1;1;256;8;4096;9.4.0;51372.000000;1670.600000
1;1;0;0;1;1;64;32;4096;9.4.0;53663.600000;1764.000000
1;1;0;0;1;1;128;32;4096;9.4.0;52794.000000;1733.400000
1;1;0;0;1;1;256;32;4096;9.4.0;51981.400000;1722.400000
1;1;0;1;0;0;64;2;256;9.4.0;54969.200000;1796.800000
1;1;0;1;0;0;128;2;256;9.4.0;53401.800000;1694.200000
1;1;0;1;0;0;256;2;256;9.4.0;52263.800000;1692.800000
1;1;0;1;0;0;64;8;256;9.4.0;54758.200000;1776.600000
1;1;0;1;0;0;128;8;256;9.4.0;52959.600000;1707.400000
1;1;0;1;0;0;256;8;256;9.4.0;51928.200000;1699.600000
1;1;0;1;0;0;64;32;256;9.4.0;53721.600000;1722.200000
1;1;0;1;0;0;128;32;256;9.4.0;53182.800000;1720.400000
1;1;0;1;0;0;256;32;256;9.4.0;51924.000000;1688.200000
1;1;0;1;0;0;64;2;1024;9.4.0;54203.200000;1758.600000
1;1;0;1;0;0;128;2;1024;9.4.0;53357.400000;1710.400000
1;1;0;1;0;0;256;2;1024;9.4.0;52036.400000;1723.000000
1;1;0;1;0;0;64;8;1024;9.4.0;54215.600000;1741.600000
1;1;0;1;0;0;128;8;1024;9.4.0;53256.600000;1697.600000
1;1;0;1;0;0;256;8;1024;9.4.0;51916.400000;1662.400000
1;1;0;1;0;0;64;32;1024;9.4.0;54574.800000;1769.400000
1;1;0;1;0;0;128;32;1024;9.4.0;52908.800000;1718.200000
1;1;0;1;0;0;256;32;1024;9.4.0;51773.600000;1689.800000
1;1;0;1;0;0;64;2;4096;9.4.0;54007.600000;1740.200000
1;1;0;1;0;0;128;2;4096;9.4.0;53195.600000;1735.800000
1;1;0;1;0;0;256;2;4096;9.4.0;52095.600000;1709.000000
1;1;0;1;0;0;64;8;4096;9.4.0;54398.000000;1756.400000
1;1;0;1;0;0;128;8;4096;9.4.0;52884.800000;1714.000000
1;1;0;1;0;0;256;8;4096;9.4.0;51750.400000;1720.600000
1;1;0;1;0;0;64;32;4096;9.4.0;53926.600000;1755.200000
1;1;0;1;0;0;128;32;4096;9.4.0;52952.800000;1727.400000
1;1;0;1;0;0;256;32;4096;9.4.0;52047.400000;1702.800000
1;1;0;1;0;1;64;2;256;9.4.0;54496.600000;1784.200000
1;1;0;1;0;1;128;2;256;9.4.0;53476.400000;1726.000000
1;1;0;1;0;1;256;2;256;9.4.0;52003.400000;1717.600000
1;1;0;1;0;1;64;8;256;9.4.0;54165.000000;1732.400000
1;1;0;1;0;1;128;8;256;9.4.0;52803.400000;1722.600000
1;1;0;1;0;1;256;8;256;9.4.0;52003.800000;1721.400000
1;1;0;1;0;1;64;32;256;9.4.0;54101.600000;1751.800000
1;1;0;1;0;1;128;32;256;9.4.0;52954.000000;1708.800000
1;1;0;1;0;1;256;32;256;9.4.0;52029.200000;1679.600000
1;1;0;1;0;1;64;2;1024;9.4.0;54418.200000;1772.200000
1;1;0;1;0;1;128;2;1024;9.4.0;53139.000000;1738.800000
1;1;0;1;0;1;256;2;1024;9.4.0;51859.400000;1697.000000
1;1;0;1;0;1;64;8;1024;9.4.0;54178.600000;1754.200000
1;1;0;1;0;1;128;8;1024;9.4.0;53143.600000;1759.800000
1;1;0;1;0;1;256;8;1024;9.4.0;52212.000000;1732.000000
1;1;0;1;0;1;64;32;1024;9.4.0;54389.000000;1755.800000
1;1;0;1;0;1;128;32;1024;9.4.0;53584.200000;1748.800000
1;1;0;1;0;1;256;32;1024;9.4.0;52100.400000;1679.000000
1;1;0;1;0;1;64;2;4096;9.4.0;54319.200000;1774.200000
1;1;0;1;0;1;128;2;4096;9.4.0;53434.600000;1750.400000
1;1;0;1;0;1;256;2;4096;9.4.0;52248.000000;1730.600000
1;1;0;1;0;1;64;8;4096;9.4.0;54507.800000;1751.400000
1;1;0;1;0;1;128;8;4096;9.4.0;53315.600000;1713.200000
1;1;0;1;0;1;256;8;4096;9.4.0;51596.800000;1709.200000
1;1;0;1;0;1;64;32;4096;9.4.0;54309.200000;1759.400000
1;1;0;1;0;1;128;32;4096;9.4.0;53258.600000;1712.600000
1;1;0;1;0;1;256;32;4096;9.4.0;51609.200000;1703.200000
1;1;0;1;1;0;64;2;256;9.4.0;54800.600000;1797.600000
1;1;0;1;1;0;128;2;256;9.4.0;53296.000000;1726.400000
1;1;0;1;1;0;256;2;256;9.4.0;52011.600000;1692.000000
1;1;0;1;1;0;64;8;256;9.4.0;54132.600000;1746.800000
1;1;0;1;1;0;128;8;256;9.4.0;53098.000000;1706.800000
1;1;0;1;1;0;256;8;256;9.4.0;52237.800000;1702.800000
1;1;0;1;1;0;64;32;256;9.4.0;54172.600000;1727.400000
1;1;0;1;1;0;128;32;256;9.4.0;52889.600000;1706.200000
1;1;0;1;1;0;256;32;256;9.4.0;52194.800000;1689.800000
1;1;0;1;1;0;64;2;1024;9.4.0;54173.200000;1730.000000
1;1;0;1;1;0;128;2;1024;9.4.0;52992.400000;1679.200000
1;1;0;1;1;0;256;2;1024;9.4.0;52336.000000;1726.200000
1;1;0;1;1;0;64;8;1024;9.4.0;53873.800000;1742.400000
1;1;0;1;1;0;128;8;1024;9.4.0;52658.200000;1719.800000
1;1;0;1;1;0;256;8;1024;9.4.0;51987.600000;1681.200000
1;1;0;1;1;0;64;32;1024;9.4.0;54386.000000;1760.600000
1;1;0;1;1;0;128;32;1024;9.4.0;52781.800000;1694.400000
1;1;0;1;1;0;256;32;1024;9.4.0;52529.400000;1703.800000
1;1;0;1;1;0;64;2;4096;9.4.0;54117.400000;1718.800000
1;1;0;1;1;0;128;2;4096;9.4.0;52857.200000;1694.200000
1;1;0;1;1;0;256;2;4096;9.4.0;52176.400000;1705.600000
1;1;0;1;1;0;64;8;4096;9.4.0;54574.400000;1757.000000
1;1;0;1;1;0;128;8;4096;9.4.0;52660.000000;1677.800000
1;1;0;1;1;0;256;8;4096;9.4.0;51887.600000;1691.800000
1;1;0;1;1;0;64;32;4096;9.4.0;54469.800000;1768.000000
1;1;0;1;1;0;128;32;4096;9.4.0;53078.400000;1705.000000
1;1;0;1;1;0;256;32;4096;9.4.0;51664.600000;1681.800000
1;1;0;1;1;1;64;2;256;9.4.0;54205.400000;1716.600000
1;1;0;1;1;1;128;2;256;9.4.0;53497.800000;1697.000000
1;1;0;1;1;1;256;2;256;9.4.0;51748.000000;1689.800000
1;1;0;1;1;1;64;8;256;9.4.0;54650.600000;1720.400000
1;1;0;1;1;1;128;8;256;9.4.0;53216.200000;1695.400000
1;1;0;1;1;1;256;8;256;9.4.0;51713.800000;1665.600000
1;1;0;1;1;1;64;32;256;9.4.0;54057.600000;1749.600000
1;1;0;1;1;1;128;32;256;9.4.0;53756.600000;1721.800000
1;1;0;1;1;1;256;32;256;9.4.0;51962.400000;1694.600000
1;1;0;1;1;1;64;2;1024;9.4.0;54578.200000;1718.800000
1;1;0;1;1;1;128;2;1024;9.4.0;53297.600000;1678.800000
1;1;0;1;1;1;256;2;1024;9.4.0;51985.400000;1685.000000
1;1;0;1;1;1;64;8;1024;9.4.0;55070.200000;1767.600000
1;1;0;1;1;1;128;8;1024;9.4.0;53434.200000;1715.000000
1;1;0;1;1;1;256;8;1024;9.4.0;52033.600000;1699.400000
1;1;0;1;1;1;64;32;1024;9.4.0;54505.600000;1737.400000
1;1;0;1;1;1;128;32;1024;9.4.0;53027.800000;1697.800000
1;1;0;1;1;1;256;32;1024;9.4.0;51753.600000;1718.600000
1;1;0;1;1;1;64;2;4096;9.4.0;54825.400000;1751.200000
1;1;0;1;1;1;128;2;4096;9.4.0;53163.200000;1707.000000
1;1;0;1;1;1;256;2;4096;9.4.0;52266.000000;1712.400000
1;1;0;1;1;1;64;8;4096;9.4.0;54826.000000;1755.200000
1;1;0;1;1;1;128;8;4096;9.4.0;53070.200000;1697.000000
1;1;0;1;1;1;256;8;4096;9.4.0;51834.200000;1673.600000
1;1;0;1;1;1;64;32;4096;9.4.0;54233.600000;1768.200000
1;1;0;1;1;1;128;32;4096;9.4.0;52840.000000;1727.400000
1;1;0;1;1;1;256;32;4096;9.4.0;51737.400000;1690.000000
1;1;1;0;0;0;64;2;256;9.4.0;57297.600000;1755.400000
1;1;1;0;0;0;128;2;256;9.4.0;56721.200000;1798.200000
1;1;1;0;0;0;256;2;256;9.4.0;57568.600000;1795.000000
1;1;1;0;0;0;64;8;256;9.4.0;57413.000000;1765.600000
1;1;1;0;0;0;128;8;256;9.4.0;58734.200000;1851.800000
1;1;1;0;0;0;256;8;256;9.4.0;56464.800000;1762.800000
1;1;1;0;0;0;64;32;256;9.4.0;57577.800000;1812.000000
1;1;1;0;0;0;128;32;256;9.4.0;57443.200000;1821.800000
1;1;1;0;0;0;256;32;256;9.4.0;56883.000000;1733.400000
1;1;1;0;0;0;64;2;1024;9.4.0;57187.000000;1766.000000
1;1;1;0;0;0;128;2;1024;9.4.0;57029.000000;1769.000000
1;1;1;0;0;0;256;2;1024;9.4.0;56434.600000;1751.600000
1;1;1;0;0;0;64;8;1024;9.4.0;57118.000000;1798.800000
1;1;1;0;0;0;128;8;1024;9.4.0;56845.200000;1799.400000
1;1;1;0;0;0;256;8;1024;9.4.0;57673.800000;1773.000000
1;1;1;0;0;0;64;32;1024;9.4.0;57616.800000;1817.200000
1;1;1;0;0;0;128;32;1024;9.4.0;57260.600000;1802.200000
1;1;1;0;0;0;256;32;1024;9.4.0;57076.800000;1798.800000
1;1;1;0;0;0;64;2;4096;9.4.0;57553.800000;1811.000000
1;1;1;0;0;0;128;2;4096;9.4.0;57316.200000;1819.600000
1;1;1;0;0;0;256;2;4096;9.4.0;57076.600000;1798.800000
1;1;1;0;0;0;64;8;4096;9.4.0;57761.200000;1867.200000
1;1;1;0;0;0;128;8;4096;9.4.0;57754.200000;1831.800000
1;1;1;0;0;0;256;8;4096;9.4.0;57789.800000;1797.200000
1;1;1;0;0;0;64;32;4096;9.4.0;57184.400000;1795.200000
1;1;1;0;0;0;128;32;4096;9.4.0;57607.800000;1829.800000
1;1;1;0;0;0;256;32;4096;9.4.0;56852.200000;1813.600000
1;1;1;0;0;1;64;2;256;9.4.0;57215.000000;1797.200000
1;1;1;0;0;1;128;2;256;9.4.0;57544.800000;1817.000000
1;1;1;0;0;1;256;2;256;9.4.0;57529.400000;1813.200000
1;1;1;0;0;1;64;8;256;9.4.0;57588.400000;1806.200000
1;1;1;0;0;1;128;8;256;9.4.0;56893.800000;1788.600000
1;1;1;0;0;1;256;8;256;9.4.0;57370.600000;1784.200000
1;1;1;0;0;1;64;32;256;9.4.0;57897.800000;1798.400000
1;1;1;0;0;1;128;32;256;9.4.0;57740.800000;1822.800000
1;1;1;0;0;1;256;32;256;9.4.0;57055.200000;1801.600000
1;1;1;0;0;1;64;2;1024;9.4.0;56566.400000;1769.800000
1;1;1;0;0;1;128;2;1024;9.4.0;57993.200000;1836.600000
1;1;1;0;0;1;256;2;1024;9.4.0;58011.400000;1833.400000
1;1;1;0;0;1;64;8;1024;9.4.0;57201.000000;1811.000000
1;1;1;0;0;1;128;8;1024;9.4.0;56819.800000;1815.400000
1;1;1;0;0;1;256;8;1024;9.4.0;56999.800000;1786.800000
1;1;1;0;0;1;64;32;1024;9.4.0;57544.400000;1813.200000
1;1;1;0;0;1;128;32;1024;9.4.0;57474.400000;1816.800000
1;1;1;0;0;1;256;32;1024;9.4.0;57336.800000;1779.600000
1;1;1;0;0;1;64;2;4096;9.4.0;57201.800000;1798.400000
1;1;1;0;0;1;128;2;4096;9.4.0;57509.400000;1817.600000
1;1;1;0;0;1;256;2;4096;9.4.0;57453.000000;1832.800000
1;1;1;0;0;1;64;8;4096;9.4.0;57348.400000;1757.800000
1;1;1;0;0;1;128;8;4096;9.4.0;57767.400000;1823.400000
1;1;1;0;0;1;256;8;4096;9.4.0;57497.200000;1814.200000
1;1;1;0;0;1;64;32;4096;9.4.0;57068.600000;1839.000000
1;1;1;0;0;1;128;32;4096;9.4.0;57632.200000;1799.800000
1;1;1;0;0;1;256;32;4096;9.4.0;56958.000000;1792.600000
1;1;1;0;1;0;64;2;256;9.4.0;58336.600000;1848.600000
1;1;1;0;1;0;128;2;256;9.4.0;57926.400000;1845.400000
1;1;1;0;1;0;256;2;256;9.4.0;57446.000000;1826.600000
1;1;1;0;1;0;64;8;256;9.4.0;57553.000000;1788.000000
1;1;1;0;1;0;128;8;256;9.4.0;58259.000000;1842.000000
1;1;1;0;1;0;256;8;256;9.4.0;56825.600000;1806.400000
1;1;1;0;1;0;64;32;256;9.4.0;57713.200000;1801.400000
1;1;1;0;1;0;128;32;256;9.4.0;58354.400000;1869.400000
1;1;1;0;1;0;256;32;256;9.4.0;58212.000000;1853.800000
1;1;1;0;1;0;64;2;1024;9.4.0;58182.200000;1843.000000
1;1;1;0;1;0;128;2;1024;9.4.0;57116.600000;1825.800000
1;1;1;0;1;0;256;2;1024;9.4.0;57435.400000;1786.600000
1;1;1;0;1;0;64;8;1024;9.4.0;57346.000000;1859.600000
1;1;1;0;1;0;128;8;1024;9.4.0;57882.600000;1831.800000
