root;multiAccept;sendfile;compression;noCompression;serverCache;keepalive;basicAuth;tls;ecdsaCertificate;aesTls;tlsMoreBits;tcpNoDelay;tcpNoPush;processCount;compressionLevel;performance;energy
1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;5;399.519400;13621.400000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;2;5;370.915000;12885.800000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;4;5;369.118400;12854.800000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;8;5;369.086400;12659.600000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;9;402.569200;13814.200000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;2;9;371.423000;12774.600000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;4;9;368.327000;12844.000000
1;1;0;1;0;1;0;0;1;1;1;0;0;0;8;9;369.211600;13018.600000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;1;408.542800;13702.200000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;2;1;369.454400;12930.600000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;4;1;364.780800;12512.000000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;8;1;369.314200;12949.600000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;5;407.233600;13646.400000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;2;5;369.307400;12722.400000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;4;5;368.993200;12866.400000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;8;5;370.051800;12879.400000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;9;401.254400;13593.400000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;2;9;368.711000;12657.600000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;4;9;370.069200;12974.800000
1;1;0;1;0;1;0;0;1;1;1;0;0;1;8;9;369.916000;12909.600000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;399.705200;13467.200000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;2;1;371.452200;12785.000000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;4;1;369.510000;12879.600000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;8;1;370.067200;12688.600000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;5;408.453200;13576.600000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;2;5;368.085000;12951.200000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;4;5;369.631800;13010.200000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;8;5;366.756600;12694.400000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;9;402.622000;13743.400000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;2;9;368.787000;12965.400000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;4;9;367.864600;12821.800000
1;1;0;1;0;1;0;0;1;1;1;0;1;0;8;9;370.752600;12991.200000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;400.101000;13747.000000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;2;1;368.439200;12849.400000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;4;1;367.704400;12615.200000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;8;1;369.503200;12954.000000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;5;400.278800;13688.000000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;2;5;368.181000;12593.800000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;4;5;370.094400;12811.800000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;8;5;370.334600;12894.200000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;9;399.613200;13624.400000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;2;9;370.325600;12695.800000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;4;9;368.228600;12480.800000
1;1;0;1;0;1;0;0;1;1;1;0;1;1;8;9;369.480600;12724.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;1;399.677800;13621.200000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;2;1;370.332800;12748.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;4;1;370.564800;13027.000000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;8;1;368.991600;12804.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;5;401.504600;13745.200000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;2;5;369.902800;12859.600000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;4;5;367.467600;12712.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;8;5;369.348000;12876.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;9;410.138600;13686.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;2;9;369.181400;13034.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;4;9;370.827600;12592.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;0;8;9;368.945800;13148.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;1;1;408.628400;13647.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;2;1;369.183000;12825.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;4;1;370.533600;12847.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;8;1;369.252200;13009.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;1;5;409.111800;13665.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;2;5;369.028200;12683.800000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;4;5;368.248600;13038.200000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;8;5;369.207600;12944.200000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;1;9;402.549800;13710.200000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;2;9;370.570600;12928.400000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;4;9;369.342600;12875.200000
1;1;0;1;0;1;0;0;1;1;1;1;0;1;8;9;369.461600;12602.600000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;1;1;408.605000;13553.200000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;2;1;369.042600;12998.400000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;4;1;368.519400;12781.600000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;8;1;370.117200;12724.400000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;1;5;400.219000;13559.800000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;2;5;369.555600;12896.400000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;4;5;369.140600;12857.800000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;8;5;369.761200;12769.600000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;1;9;400.512400;13754.200000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;2;9;370.772400;12844.400000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;4;9;369.674200;12791.600000
1;1;0;1;0;1;0;0;1;1;1;1;1;0;8;9;369.933000;12684.800000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;401.496600;13751.200000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;2;1;369.408400;12781.200000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;4;1;370.750400;12545.200000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;8;1;368.498000;13039.800000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;5;402.202200;13598.400000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;2;5;368.209400;12814.800000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;4;5;370.452000;12763.000000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;8;5;369.468600;13021.000000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;9;409.115000;13577.000000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;2;9;369.037400;12839.600000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;4;9;367.996800;12790.200000
1;1;0;1;0;1;0;0;1;1;1;1;1;1;8;9;370.862400;12921.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;400.552000;13478.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;2;1;369.886400;13022.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;4;1;368.490200;12806.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;8;1;369.474200;12748.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;5;401.738000;13626.600000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;2;5;370.519000;12973.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;4;5;368.326400;12838.200000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;8;5;368.769200;12596.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;9;403.355000;13792.000000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;2;9;369.353200;12709.600000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;4;9;370.336800;12617.000000
1;1;1;1;0;0;0;0;1;1;1;0;0;0;8;9;369.997600;12945.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;410.200000;13687.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;2;1;370.016600;12981.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;4;1;366.993200;12557.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;8;1;369.782600;12765.800000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;1;5;409.592800;13709.200000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;2;5;369.000800;12772.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;4;5;368.280400;13010.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;8;5;368.629200;12809.200000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;1;9;408.442000;13599.600000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;2;9;369.205000;12880.000000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;4;9;368.800400;12907.400000
1;1;1;1;0;0;0;0;1;1;1;0;0;1;8;9;369.172200;12918.600000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;400.656400;13582.000000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;2;1;368.222600;12856.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;4;1;369.353000;12876.000000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;8;1;370.553000;12653.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;5;400.674200;13609.400000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;2;5;370.050400;13065.400000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;4;5;367.670600;12792.000000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;8;5;370.863200;12750.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;9;401.495800;13674.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;2;9;368.501800;12894.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;4;9;369.157200;12679.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;0;8;9;369.371000;12747.600000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;401.553200;13766.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;2;1;369.967600;12840.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;4;1;369.205000;12509.000000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;8;1;370.484400;12948.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;5;401.693800;13729.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;2;5;369.711800;12724.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;4;5;368.113400;12595.600000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;8;5;369.603000;13017.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;9;401.097400;13617.800000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;2;9;370.105200;12709.200000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;4;9;368.651400;12950.600000
1;1;1;1;0;0;0;0;1;1;1;0;1;1;8;9;368.817600;12968.600000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;401.290800;13590.200000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;2;1;370.576400;12728.800000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;4;1;368.390000;12800.600000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;8;1;367.820800;12746.800000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;5;401.265600;13610.400000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;2;5;369.011600;12877.600000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;4;5;369.157800;12870.800000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;8;5;369.702800;12624.200000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;9;409.818800;13617.000000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;2;9;371.118400;12942.400000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;4;9;368.969800;12606.200000
1;1;1;1;0;0;0;0;1;1;1;1;0;0;8;9;368.580800;12676.600000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;408.586600;13736.600000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;2;1;369.107800;12947.800000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;4;1;370.025000;12677.600000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;8;1;368.278200;12561.000000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;5;402.655600;13793.400000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;2;5;367.799800;12782.200000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;4;5;367.365600;12543.800000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;8;5;371.069200;12910.200000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;9;401.902200;13761.200000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;2;9;368.626800;12757.000000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;4;9;369.216800;12937.400000
1;1;1;1;0;0;0;0;1;1;1;1;0;1;8;9;367.559600;12737.200000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;402.939800;13658.200000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;2;1;371.124200;12877.000000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;4;1;369.773800;12964.200000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;8;1;368.381200;12914.600000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;5;402.009200;13727.600000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;2;5;370.159600;12903.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;4;5;369.773200;12410.000000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;8;5;370.132800;12876.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;9;401.093400;13733.600000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;2;9;368.822800;12932.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;4;9;367.717400;12903.200000
1;1;1;1;0;0;0;0;1;1;1;1;1;0;8;9;369.849200;12936.600000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;400.251800;13663.200000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;2;1;370.465200;12670.600000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;4;1;369.753400;12813.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;8;1;368.492200;12784.200000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;5;401.803200;13659.400000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;2;5;370.244200;12833.000000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;4;5;370.395800;12913.400000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;8;5;368.917000;12807.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;9;402.526800;13615.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;2;9;370.361200;12803.800000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;4;9;368.814200;12748.400000
1;1;1;1;0;0;0;0;1;1;1;1;1;1;8;9;367.536400;12708.000000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;400.891800;13694.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;2;1;370.517000;12788.400000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;4;1;370.400000;13108.200000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;8;1;368.750600;12665.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;5;400.400200;13762.800000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;2;5;369.634200;12675.400000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;4;5;368.452200;12874.400000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;8;5;368.705800;12684.000000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;9;401.843400;13739.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;2;9;368.599000;12820.800000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;4;9;367.885000;12648.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;0;8;9;368.096200;12886.400000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;407.874200;13558.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;2;1;369.764800;12891.000000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;4;1;367.942800;12778.800000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;8;1;369.228600;12850.200000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;5;410.323200;13653.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;2;5;370.257800;13005.400000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;4;5;368.745400;12676.000000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;8;5;368.260800;12464.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;9;399.480400;13753.200000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;2;9;369.488400;12865.600000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;4;9;369.065200;12634.800000
1;1;1;1;0;1;0;0;1;1;1;0;0;1;8;9;368.007200;12861.200000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;399.795400;13562.600000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;2;1;369.057800;12905.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;4;1;369.245800;12700.800000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;8;1;369.219200;12910.200000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;5;399.714600;13780.600000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;2;5;369.318000;12688.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;4;5;369.592600;12942.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;8;5;368.259000;12928.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;9;401.549200;13616.000000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;2;9;370.115400;12650.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;4;9;371.273000;12870.200000
1;1;1;1;0;1;0;0;1;1;1;0;1;0;8;9;367.615800;12838.200000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;401.056800;13712.000000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;2;1;370.401000;12869.000000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;4;1;369.192200;12865.800000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;8;1;370.415400;12895.000000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;5;401.389400;13644.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;2;5;368.447600;12674.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;4;5;368.299200;13066.200000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;8;5;369.411600;12892.000000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;9;407.435800;13685.600000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;2;9;369.842400;12813.400000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;4;9;368.164800;12565.600000
1;1;1;1;0;1;0;0;1;1;1;0;1;1;8;9;368.094000;12711.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;401.009200;13724.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;2;1;371.046600;12877.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;4;1;371.269600;12641.000000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;8;1;370.172600;12917.400000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;5;401.146400;13672.200000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;2;5;369.515600;12783.200000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;4;5;369.744200;13003.000000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;8;5;367.034400;12482.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;9;402.395600;13755.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;2;9;369.571400;12772.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;4;9;369.934400;12624.400000
1;1;1;1;0;1;0;0;1;1;1;1;0;0;8;9;369.036400;13053.400000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;400.414200;13624.600000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;2;1;370.303000;12725.000000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;4;1;369.907400;12979.600000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;8;1;368.395400;12792.000000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;5;401.641600;13589.000000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;2;5;370.715000;12842.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;4;5;369.709600;12837.200000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;8;5;369.087800;12629.600000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;9;402.723000;13781.800000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;2;9;369.493200;12769.600000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;4;9;370.981800;13167.400000
1;1;1;1;0;1;0;0;1;1;1;1;0;1;8;9;369.354200;12893.600000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;401.025000;13694.400000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;2;1;370.787600;12935.000000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;4;1;368.825200;12581.800000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;8;1;367.213800;12770.000000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;5;400.839800;13755.800000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;2;5;368.138800;12839.400000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;4;5;369.463600;12796.800000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;8;5;369.183800;13086.200000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;9;409.143600;13682.600000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;2;9;370.069600;12894.200000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;4;9;368.553200;12788.200000
1;1;1;1;0;1;0;0;1;1;1;1;1;0;8;9;369.128400;12777.400000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;401.414600;13627.800000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;2;1;370.331800;12904.400000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;4;1;369.191200;13022.200000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;8;1;369.195800;12519.800000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;5;402.186200;13753.400000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;2;5;370.191600;12776.200000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;4;5;370.147600;12857.400000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;8;5;369.161000;12762.000000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;9;401.978800;13627.600000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;2;9;370.102200;12940.200000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;4;9;370.623800;12691.000000
1;1;1;1;0;1;0;0;1;1;1;1;1;1;8;9;369.135000;12895.800000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;406.472800;13845.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;2;1;368.983000;12963.400000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;4;1;368.317600;12977.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;8;1;368.476600;12996.000000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;5;406.109200;13861.800000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;2;5;369.918400;12957.000000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;4;5;368.023200;12818.400000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;8;5;368.629800;12888.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;9;406.669000;13762.400000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;2;9;369.703000;13110.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;4;9;370.354200;13170.800000
1;0;0;1;0;0;0;1;1;1;0;0;0;0;8;9;367.512400;12851.200000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;407.417000;13852.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;2;1;370.852800;12998.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;4;1;367.543200;12790.800000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;8;1;369.101200;12736.400000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;5;407.201800;14021.000000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;2;5;370.110600;13000.800000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;4;5;368.989800;12813.000000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;8;5;370.304000;12944.200000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;9;417.150200;13739.400000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;2;9;370.250000;13102.600000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;4;9;368.529600;12728.800000
1;0;0;1;0;0;0;1;1;1;0;0;0;1;8;9;366.802400;12858.600000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;1;407.361600;14010.600000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;2;1;369.045800;12827.000000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;4;1;367.486800;12869.600000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;8;1;368.187200;12976.000000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;5;415.260200;13895.800000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;2;5;370.495000;12918.000000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;4;5;368.538800;13148.200000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;8;5;368.823400;13120.400000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;9;414.927400;13822.000000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;2;9;368.808000;12990.800000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;4;9;365.945200;12929.400000
1;0;0;1;0;0;0;1;1;1;0;0;1;0;8;9;369.176800;12627.600000
1;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;406.067400;13740.600000
1;0;0;1;0;0;0;1;1;1;0;0;1;1;2;1;370.226800;13177.000000
1;0;0;1;0;0;0;1;1;1;0;0;1;1;4;1;369.632200;13055.400000
