root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;threads;tokenParts;arnrMaxFrames;arnrStrength;revision;performance;energy
1;1;1;0;0;1;0;1;0;0;4;0;5;0;v1.2.0;21449.400000;1075.000000
1;1;1;0;0;1;0;1;0;0;1;1;5;0;v1.2.0;46005.000000;1606.600000
1;1;1;0;0;1;0;1;0;0;2;1;5;0;v1.2.0;28876.200000;1167.200000
1;1;1;0;0;1;0;1;0;0;3;1;5;0;v1.2.0;24228.400000;1122.600000
1;1;1;0;0;1;0;1;0;0;4;1;5;0;v1.2.0;21635.600000;1034.600000
1;1;1;0;0;1;0;1;0;0;1;2;5;0;v1.2.0;45809.600000;1619.400000
1;1;1;0;0;1;0;1;0;0;2;2;5;0;v1.2.0;28865.200000;1190.000000
1;1;1;0;0;1;0;1;0;0;3;2;5;0;v1.2.0;24155.800000;1112.400000
1;1;1;0;0;1;0;1;0;0;4;2;5;0;v1.2.0;21611.000000;1057.800000
1;1;1;0;0;1;0;1;0;0;1;0;15;0;v1.2.0;46027.800000;1599.600000
1;1;1;0;0;1;0;1;0;0;2;0;15;0;v1.2.0;29120.600000;1234.400000
1;1;1;0;0;1;0;1;0;0;3;0;15;0;v1.2.0;24037.600000;1111.200000
1;1;1;0;0;1;0;1;0;0;4;0;15;0;v1.2.0;21529.000000;1033.200000
1;1;1;0;0;1;0;1;0;0;1;1;15;0;v1.2.0;45725.200000;1623.400000
1;1;1;0;0;1;0;1;0;0;2;1;15;0;v1.2.0;29087.200000;1211.000000
1;1;1;0;0;1;0;1;0;0;3;1;15;0;v1.2.0;24044.600000;1088.400000
1;1;1;0;0;1;0;1;0;0;4;1;15;0;v1.2.0;21711.000000;1051.600000
1;1;1;0;0;1;0;1;0;0;1;2;15;0;v1.2.0;45825.400000;1612.200000
1;1;1;0;0;1;0;1;0;0;2;2;15;0;v1.2.0;29107.000000;1200.200000
1;1;1;0;0;1;0;1;0;0;3;2;15;0;v1.2.0;24136.800000;1114.600000
1;1;1;0;0;1;0;1;0;0;4;2;15;0;v1.2.0;21553.400000;1036.600000
1;1;1;0;0;1;0;1;0;0;1;0;0;3;v1.2.0;46074.600000;1619.800000
1;1;1;0;0;1;0;1;0;0;2;0;0;3;v1.2.0;29044.400000;1183.800000
1;1;1;0;0;1;0;1;0;0;3;0;0;3;v1.2.0;24161.400000;1092.000000
1;1;1;0;0;1;0;1;0;0;4;0;0;3;v1.2.0;21513.800000;977.600000
1;1;1;0;0;1;0;1;0;0;1;1;0;3;v1.2.0;45889.600000;1604.800000
1;1;1;0;0;1;0;1;0;0;2;1;0;3;v1.2.0;29151.600000;1230.400000
1;1;1;0;0;1;0;1;0;0;3;1;0;3;v1.2.0;24154.200000;1076.000000
1;1;1;0;0;1;0;1;0;0;4;1;0;3;v1.2.0;21604.400000;1034.400000
1;1;1;0;0;1;0;1;0;0;1;2;0;3;v1.2.0;46030.400000;1599.600000
1;1;1;0;0;1;0;1;0;0;2;2;0;3;v1.2.0;29017.000000;1201.600000
1;1;1;0;0;1;0;1;0;0;3;2;0;3;v1.2.0;24099.400000;1084.000000
1;1;1;0;0;1;0;1;0;0;4;2;0;3;v1.2.0;21575.800000;1029.600000
1;1;1;0;0;1;0;1;0;0;1;0;5;3;v1.2.0;46141.000000;1614.200000
1;1;1;0;0;1;0;1;0;0;2;0;5;3;v1.2.0;29103.400000;1204.200000
1;1;1;0;0;1;0;1;0;0;3;0;5;3;v1.2.0;24212.600000;1088.800000
1;1;1;0;0;1;0;1;0;0;4;0;5;3;v1.2.0;21584.400000;1031.400000
1;1;1;0;0;1;0;1;0;0;1;1;5;3;v1.2.0;45765.600000;1599.000000
1;1;1;0;0;1;0;1;0;0;2;1;5;3;v1.2.0;29128.400000;1228.400000
1;1;1;0;0;1;0;1;0;0;3;1;5;3;v1.2.0;24147.400000;1098.200000
1;1;1;0;0;1;0;1;0;0;4;1;5;3;v1.2.0;21354.600000;1042.000000
1;1;1;0;0;1;0;1;0;0;1;2;5;3;v1.2.0;45953.200000;1585.400000
1;1;1;0;0;1;0;1;0;0;2;2;5;3;v1.2.0;29066.800000;1205.800000
1;1;1;0;0;1;0;1;0;0;3;2;5;3;v1.2.0;24156.600000;1084.800000
1;1;1;0;0;1;0;1;0;0;4;2;5;3;v1.2.0;21579.400000;1006.400000
1;1;1;0;0;1;0;1;0;0;1;0;15;3;v1.2.0;46188.400000;1615.200000
1;1;1;0;0;1;0;1;0;0;2;0;15;3;v1.2.0;29101.800000;1213.600000
1;1;1;0;0;1;0;1;0;0;3;0;15;3;v1.2.0;24174.200000;1095.400000
1;1;1;0;0;1;0;1;0;0;4;0;15;3;v1.2.0;21317.400000;1052.800000
1;1;1;0;0;1;0;1;0;0;1;1;15;3;v1.2.0;45857.600000;1584.000000
1;1;1;0;0;1;0;1;0;0;2;1;15;3;v1.2.0;28944.400000;1211.400000
1;1;1;0;0;1;0;1;0;0;3;1;15;3;v1.2.0;24113.400000;1076.600000
1;1;1;0;0;1;0;1;0;0;4;1;15;3;v1.2.0;21798.000000;1069.600000
1;1;1;0;0;1;0;1;0;0;1;2;15;3;v1.2.0;45926.600000;1604.600000
1;1;1;0;0;1;0;1;0;0;2;2;15;3;v1.2.0;29054.400000;1189.800000
1;1;1;0;0;1;0;1;0;0;3;2;15;3;v1.2.0;24082.000000;1125.800000
1;1;1;0;0;1;0;1;0;0;4;2;15;3;v1.2.0;21564.800000;1039.600000
1;1;1;0;0;1;0;1;0;0;1;0;0;6;v1.2.0;46067.800000;1595.000000
1;1;1;0;0;1;0;1;0;0;2;0;0;6;v1.2.0;28837.800000;1198.600000
1;1;1;0;0;1;0;1;0;0;3;0;0;6;v1.2.0;23874.600000;1108.400000
1;1;1;0;0;1;0;1;0;0;4;0;0;6;v1.2.0;21559.800000;1037.400000
1;1;1;0;0;1;0;1;0;0;1;1;0;6;v1.2.0;45856.000000;1601.000000
1;1;1;0;0;1;0;1;0;0;2;1;0;6;v1.2.0;29160.800000;1238.400000
1;1;1;0;0;1;0;1;0;0;3;1;0;6;v1.2.0;24012.400000;1069.000000
1;1;1;0;0;1;0;1;0;0;4;1;0;6;v1.2.0;21682.600000;1027.600000
1;1;1;0;0;1;0;1;0;0;1;2;0;6;v1.2.0;46009.600000;1613.200000
1;1;1;0;0;1;0;1;0;0;2;2;0;6;v1.2.0;29118.200000;1219.200000
1;1;1;0;0;1;0;1;0;0;3;2;0;6;v1.2.0;24159.600000;1114.600000
1;1;1;0;0;1;0;1;0;0;4;2;0;6;v1.2.0;21612.400000;1014.200000
1;1;1;0;0;1;0;1;0;0;1;0;5;6;v1.2.0;46077.800000;1625.000000
1;1;1;0;0;1;0;1;0;0;2;0;5;6;v1.2.0;29138.400000;1234.000000
1;1;1;0;0;1;0;1;0;0;3;0;5;6;v1.2.0;24130.600000;1092.200000
1;1;1;0;0;1;0;1;0;0;4;0;5;6;v1.2.0;21172.800000;1034.400000
1;1;1;0;0;1;0;1;0;0;1;1;5;6;v1.2.0;45830.000000;1621.400000
1;1;1;0;0;1;0;1;0;0;2;1;5;6;v1.2.0;29173.000000;1218.400000
1;1;1;0;0;1;0;1;0;0;3;1;5;6;v1.2.0;24154.600000;1084.200000
1;1;1;0;0;1;0;1;0;0;4;1;5;6;v1.2.0;21585.600000;990.800000
1;1;1;0;0;1;0;1;0;0;1;2;5;6;v1.2.0;45871.000000;1590.000000
1;1;1;0;0;1;0;1;0;0;2;2;5;6;v1.2.0;29150.800000;1207.200000
1;1;1;0;0;1;0;1;0;0;3;2;5;6;v1.2.0;24135.200000;1098.200000
1;1;1;0;0;1;0;1;0;0;4;2;5;6;v1.2.0;21588.600000;1057.400000
1;1;1;0;0;1;0;1;0;0;1;0;15;6;v1.2.0;46051.600000;1602.800000
1;1;1;0;0;1;0;1;0;0;2;0;15;6;v1.2.0;29031.600000;1184.600000
1;1;1;0;0;1;0;1;0;0;3;0;15;6;v1.2.0;24370.800000;1127.600000
1;1;1;0;0;1;0;1;0;0;4;0;15;6;v1.2.0;21551.000000;1034.800000
1;1;1;0;0;1;0;1;0;0;1;1;15;6;v1.2.0;45803.200000;1598.000000
1;1;1;0;0;1;0;1;0;0;2;1;15;6;v1.2.0;29240.600000;1220.800000
1;1;1;0;0;1;0;1;0;0;3;1;15;6;v1.2.0;24094.000000;1123.200000
1;1;1;0;0;1;0;1;0;0;4;1;15;6;v1.2.0;21688.200000;1024.800000
1;1;1;0;0;1;0;1;0;0;1;2;15;6;v1.2.0;46277.600000;1658.600000
1;1;1;0;0;1;0;1;0;0;2;2;15;6;v1.2.0;28839.800000;1192.200000
1;1;1;0;0;1;0;1;0;0;3;2;15;6;v1.2.0;24158.400000;1087.200000
1;1;1;0;0;1;0;1;0;0;4;2;15;6;v1.2.0;21470.600000;1006.000000
1;1;1;0;0;1;0;1;0;1;1;0;0;0;v1.2.0;46087.600000;1609.000000
1;1;1;0;0;1;0;1;0;1;2;0;0;0;v1.2.0;29174.400000;1180.600000
1;1;1;0;0;1;0;1;0;1;3;0;0;0;v1.2.0;24169.600000;1086.200000
1;1;1;0;0;1;0;1;0;1;4;0;0;0;v1.2.0;21536.000000;1033.600000
1;1;1;0;0;1;0;1;0;1;1;1;0;0;v1.2.0;45825.200000;1613.600000
1;1;1;0;0;1;0;1;0;1;2;1;0;0;v1.2.0;29104.400000;1201.400000
1;1;1;0;0;1;0;1;0;1;3;1;0;0;v1.2.0;24090.800000;1097.800000
1;1;1;0;0;1;0;1;0;1;4;1;0;0;v1.2.0;21674.000000;1018.000000
1;1;1;0;0;1;0;1;0;1;1;2;0;0;v1.2.0;45954.400000;1601.000000
1;1;1;0;0;1;0;1;0;1;2;2;0;0;v1.2.0;28763.200000;1179.000000
1;1;1;0;0;1;0;1;0;1;3;2;0;0;v1.2.0;24069.000000;1116.600000
1;1;1;0;0;1;0;1;0;1;4;2;0;0;v1.2.0;21709.000000;1048.200000
1;1;1;0;0;1;0;1;0;1;1;0;5;0;v1.2.0;46146.600000;1615.400000
1;1;1;0;0;1;0;1;0;1;2;0;5;0;v1.2.0;29087.600000;1190.600000
1;1;1;0;0;1;0;1;0;1;3;0;5;0;v1.2.0;24215.200000;1105.600000
1;1;1;0;0;1;0;1;0;1;4;0;5;0;v1.2.0;21498.200000;1028.200000
1;1;1;0;0;1;0;1;0;1;1;1;5;0;v1.2.0;45825.200000;1597.200000
1;1;1;0;0;1;0;1;0;1;2;1;5;0;v1.2.0;29107.800000;1236.600000
1;1;1;0;0;1;0;1;0;1;3;1;5;0;v1.2.0;24091.000000;1085.800000
1;1;1;0;0;1;0;1;0;1;4;1;5;0;v1.2.0;21681.800000;1052.800000
1;1;1;0;0;1;0;1;0;1;1;2;5;0;v1.2.0;45471.200000;1635.600000
1;1;1;0;0;1;0;1;0;1;2;2;5;0;v1.2.0;29036.800000;1178.600000
1;1;1;0;0;1;0;1;0;1;3;2;5;0;v1.2.0;24173.800000;1141.800000
1;1;1;0;0;1;0;1;0;1;4;2;5;0;v1.2.0;21478.800000;1017.400000
1;1;1;0;0;1;0;1;0;1;1;0;15;0;v1.2.0;46202.400000;1603.000000
1;1;1;0;0;1;0;1;0;1;2;0;15;0;v1.2.0;29123.200000;1217.400000
1;1;1;0;0;1;0;1;0;1;3;0;15;0;v1.2.0;24216.600000;1076.600000
1;1;1;0;0;1;0;1;0;1;4;0;15;0;v1.2.0;21486.000000;1006.600000
1;1;1;0;0;1;0;1;0;1;1;1;15;0;v1.2.0;45996.200000;1609.400000
1;1;1;0;0;1;0;1;0;1;2;1;15;0;v1.2.0;29203.400000;1224.800000
1;1;1;0;0;1;0;1;0;1;3;1;15;0;v1.2.0;24152.400000;1090.800000
1;1;1;0;0;1;0;1;0;1;4;1;15;0;v1.2.0;21682.600000;1029.000000
1;1;1;0;0;1;0;1;0;1;1;2;15;0;v1.2.0;45580.000000;1639.000000
1;1;1;0;0;1;0;1;0;1;2;2;15;0;v1.2.0;29000.200000;1218.000000
1;1;1;0;0;1;0;1;0;1;3;2;15;0;v1.2.0;24187.800000;1108.200000
1;1;1;0;0;1;0;1;0;1;4;2;15;0;v1.2.0;21465.800000;1059.600000
1;1;1;0;0;1;0;1;0;1;1;0;0;3;v1.2.0;46063.000000;1616.600000
1;1;1;0;0;1;0;1;0;1;2;0;0;3;v1.2.0;29078.600000;1217.200000
1;1;1;0;0;1;0;1;0;1;3;0;0;3;v1.2.0;23913.200000;1102.400000
1;1;1;0;0;1;0;1;0;1;4;0;0;3;v1.2.0;21602.600000;1039.400000
1;1;1;0;0;1;0;1;0;1;1;1;0;3;v1.2.0;45878.400000;1615.600000
1;1;1;0;0;1;0;1;0;1;2;1;0;3;v1.2.0;29151.000000;1204.600000
1;1;1;0;0;1;0;1;0;1;3;1;0;3;v1.2.0;24043.000000;1107.600000
1;1;1;0;0;1;0;1;0;1;4;1;0;3;v1.2.0;21740.600000;1055.800000
1;1;1;0;0;1;0;1;0;1;1;2;0;3;v1.2.0;45891.200000;1636.000000
1;1;1;0;0;1;0;1;0;1;2;2;0;3;v1.2.0;29037.600000;1200.000000
1;1;1;0;0;1;0;1;0;1;3;2;0;3;v1.2.0;23939.000000;1109.000000
1;1;1;0;0;1;0;1;0;1;4;2;0;3;v1.2.0;21546.000000;1030.400000
1;1;1;0;0;1;0;1;0;1;1;0;5;3;v1.2.0;46129.200000;1619.600000
1;1;1;0;0;1;0;1;0;1;2;0;5;3;v1.2.0;29018.200000;1191.600000
1;1;1;0;0;1;0;1;0;1;3;0;5;3;v1.2.0;24151.400000;1104.600000
1;1;1;0;0;1;0;1;0;1;4;0;5;3;v1.2.0;21498.800000;1054.600000
1;1;1;0;0;1;0;1;0;1;1;1;5;3;v1.2.0;45994.200000;1596.800000
1;1;1;0;0;1;0;1;0;1;2;1;5;3;v1.2.0;29095.800000;1225.200000
1;1;1;0;0;1;0;1;0;1;3;1;5;3;v1.2.0;24181.200000;1077.800000
1;1;1;0;0;1;0;1;0;1;4;1;5;3;v1.2.0;21734.200000;1043.400000
1;1;1;0;0;1;0;1;0;1;1;2;5;3;v1.2.0;45856.800000;1575.200000
1;1;1;0;0;1;0;1;0;1;2;2;5;3;v1.2.0;29118.200000;1211.400000
1;1;1;0;0;1;0;1;0;1;3;2;5;3;v1.2.0;24193.000000;1110.200000
1;1;1;0;0;1;0;1;0;1;4;2;5;3;v1.2.0;21559.000000;1013.000000
1;1;1;0;0;1;0;1;0;1;1;0;15;3;v1.2.0;46138.200000;1634.200000
1;1;1;0;0;1;0;1;0;1;2;0;15;3;v1.2.0;29070.800000;1173.800000
1;1;1;0;0;1;0;1;0;1;3;0;15;3;v1.2.0;24131.800000;1089.200000
1;1;1;0;0;1;0;1;0;1;4;0;15;3;v1.2.0;21518.400000;1039.800000
1;1;1;0;0;1;0;1;0;1;1;1;15;3;v1.2.0;45873.600000;1605.800000
1;1;1;0;0;1;0;1;0;1;2;1;15;3;v1.2.0;29132.600000;1201.200000
1;1;1;0;0;1;0;1;0;1;3;1;15;3;v1.2.0;24061.800000;1097.000000
1;1;1;0;0;1;0;1;0;1;4;1;15;3;v1.2.0;21656.400000;1018.000000
1;1;1;0;0;1;0;1;0;1;1;2;15;3;v1.2.0;45822.200000;1613.600000
1;1;1;0;0;1;0;1;0;1;2;2;15;3;v1.2.0;28981.000000;1218.800000
1;1;1;0;0;1;0;1;0;1;3;2;15;3;v1.2.0;24186.000000;1086.200000
1;1;1;0;0;1;0;1;0;1;4;2;15;3;v1.2.0;21499.800000;1052.000000
1;1;1;0;0;1;0;1;0;1;1;0;0;6;v1.2.0;46165.600000;1602.000000
1;1;1;0;0;1;0;1;0;1;2;0;0;6;v1.2.0;29190.000000;1237.600000
1;1;1;0;0;1;0;1;0;1;3;0;0;6;v1.2.0;24278.000000;1118.200000
1;1;1;0;0;1;0;1;0;1;4;0;0;6;v1.2.0;21501.400000;1058.400000
1;1;1;0;0;1;0;1;0;1;1;1;0;6;v1.2.0;45850.200000;1579.400000
1;1;1;0;0;1;0;1;0;1;2;1;0;6;v1.2.0;29053.400000;1219.200000
1;1;1;0;0;1;0;1;0;1;3;1;0;6;v1.2.0;24160.200000;1106.800000
1;1;1;0;0;1;0;1;0;1;4;1;0;6;v1.2.0;21643.600000;1063.600000
1;1;1;0;0;1;0;1;0;1;1;2;0;6;v1.2.0;45899.600000;1593.400000
1;1;1;0;0;1;0;1;0;1;2;2;0;6;v1.2.0;29032.200000;1215.800000
1;1;1;0;0;1;0;1;0;1;3;2;0;6;v1.2.0;24174.000000;1099.000000
1;1;1;0;0;1;0;1;0;1;4;2;0;6;v1.2.0;21540.200000;1053.800000
1;1;1;0;0;1;0;1;0;1;1;0;5;6;v1.2.0;45793.200000;1580.600000
1;1;1;0;0;1;0;1;0;1;2;0;5;6;v1.2.0;29022.400000;1182.400000
1;1;1;0;0;1;0;1;0;1;3;0;5;6;v1.2.0;24099.000000;1102.200000
1;1;1;0;0;1;0;1;0;1;4;0;5;6;v1.2.0;21603.000000;1084.800000
1;1;1;0;0;1;0;1;0;1;1;1;5;6;v1.2.0;45510.800000;1600.200000
1;1;1;0;0;1;0;1;0;1;2;1;5;6;v1.2.0;29125.200000;1233.000000
1;1;1;0;0;1;0;1;0;1;3;1;5;6;v1.2.0;24138.400000;1061.800000
1;1;1;0;0;1;0;1;0;1;4;1;5;6;v1.2.0;21612.800000;1068.600000
1;1;1;0;0;1;0;1;0;1;1;2;5;6;v1.2.0;45863.000000;1607.600000
1;1;1;0;0;1;0;1;0;1;2;2;5;6;v1.2.0;29002.800000;1205.600000
1;1;1;0;0;1;0;1;0;1;3;2;5;6;v1.2.0;24070.200000;1086.800000
1;1;1;0;0;1;0;1;0;1;4;2;5;6;v1.2.0;21495.600000;1042.800000
1;1;1;0;0;1;0;1;0;1;1;0;15;6;v1.2.0;46068.600000;1596.600000
1;1;1;0;0;1;0;1;0;1;2;0;15;6;v1.2.0;29136.200000;1240.400000
1;1;1;0;0;1;0;1;0;1;3;0;15;6;v1.2.0;24184.200000;1103.200000
1;1;1;0;0;1;0;1;0;1;4;0;15;6;v1.2.0;21580.000000;1017.200000
1;1;1;0;0;1;0;1;0;1;1;1;15;6;v1.2.0;45901.400000;1600.800000
1;1;1;0;0;1;0;1;0;1;2;1;15;6;v1.2.0;29271.400000;1260.200000
1;1;1;0;0;1;0;1;0;1;3;1;15;6;v1.2.0;24191.400000;1110.400000
1;1;1;0;0;1;0;1;0;1;4;1;15;6;v1.2.0;21593.800000;1041.600000
1;1;1;0;0;1;0;1;0;1;1;2;15;6;v1.2.0;46099.200000;1602.200000
1;1;1;0;0;1;0;1;0;1;2;2;15;6;v1.2.0;28985.800000;1210.400000
1;1;1;0;0;1;0;1;0;1;3;2;15;6;v1.2.0;23918.400000;1110.200000
1;1;1;0;0;1;0;1;0;1;4;2;15;6;v1.2.0;21545.200000;1043.400000
1;1;1;0;0;1;1;0;1;0;1;0;0;0;v1.2.0;48235.400000;1703.200000
1;1;1;0;0;1;1;0;1;0;2;0;0;0;v1.2.0;29355.000000;1183.800000
1;1;1;0;0;1;1;0;1;0;3;0;0;0;v1.2.0;24293.200000;1085.800000
1;1;1;0;0;1;1;0;1;0;4;0;0;0;v1.2.0;21640.200000;1062.200000
1;1;1;0;0;1;1;0;1;0;1;1;0;0;v1.2.0;48007.200000;1663.800000
1;1;1;0;0;1;1;0;1;0;2;1;0;0;v1.2.0;29195.800000;1226.600000
1;1;1;0;0;1;1;0;1;0;3;1;0;0;v1.2.0;24152.800000;1110.400000
1;1;1;0;0;1;1;0;1;0;4;1;0;0;v1.2.0;21721.800000;1060.200000
1;1;1;0;0;1;1;0;1;0;1;2;0;0;v1.2.0;47664.000000;1665.600000
1;1;1;0;0;1;1;0;1;0;2;2;0;0;v1.2.0;29285.800000;1230.200000
1;1;1;0;0;1;1;0;1;0;3;2;0;0;v1.2.0;24230.200000;1086.800000
1;1;1;0;0;1;1;0;1;0;4;2;0;0;v1.2.0;22101.000000;1100.600000
1;1;1;0;0;1;1;0;1;1;1;0;0;0;v1.2.0;48139.200000;1695.200000
1;1;1;0;0;1;1;0;1;1;2;0;0;0;v1.2.0;29037.000000;1190.200000
1;1;1;0;0;1;1;0;1;1;3;0;0;0;v1.2.0;24126.400000;1072.800000
1;1;1;0;0;1;1;0;1;1;4;0;0;0;v1.2.0;21714.800000;1047.200000
1;1;1;0;0;1;1;0;1;1;1;1;0;0;v1.2.0;47810.600000;1661.600000
1;1;1;0;0;1;1;0;1;1;2;1;0;0;v1.2.0;29209.800000;1249.200000
1;1;1;0;0;1;1;0;1;1;3;1;0;0;v1.2.0;24574.400000;1082.200000
1;1;1;0;0;1;1;0;1;1;4;1;0;0;v1.2.0;21711.200000;1042.400000
1;1;1;0;0;1;1;0;1;1;1;2;0;0;v1.2.0;47868.800000;1721.400000
1;1;1;0;0;1;1;0;1;1;2;2;0;0;v1.2.0;29193.000000;1226.800000
1;1;1;0;0;1;1;0;1;1;3;2;0;0;v1.2.0;24015.400000;1081.200000
1;1;1;0;0;1;1;0;1;1;4;2;0;0;v1.2.0;21915.600000;1041.200000
1;1;1;0;0;1;1;1;0;0;1;0;0;0;v1.2.0;48132.200000;1725.200000
1;1;1;0;0;1;1;1;0;0;2;0;0;0;v1.2.0;29256.000000;1225.400000
1;1;1;0;0;1;1;1;0;0;3;0;0;0;v1.2.0;24069.200000;1104.800000
1;1;1;0;0;1;1;1;0;0;4;0;0;0;v1.2.0;21732.400000;1028.000000
1;1;1;0;0;1;1;1;0;0;1;1;0;0;v1.2.0;47732.600000;1679.800000
1;1;1;0;0;1;1;1;0;0;2;1;0;0;v1.2.0;29221.200000;1219.800000
1;1;1;0;0;1;1;1;0;0;3;1;0;0;v1.2.0;24593.400000;1107.000000
1;1;1;0;0;1;1;1;0;0;4;1;0;0;v1.2.0;21828.000000;1067.000000
1;1;1;0;0;1;1;1;0;0;1;2;0;0;v1.2.0;47680.200000;1659.400000
1;1;1;0;0;1;1;1;0;0;2;2;0;0;v1.2.0;29261.400000;1227.800000
1;1;1;0;0;1;1;1;0;0;3;2;0;0;v1.2.0;24350.000000;1111.400000
1;1;1;0;0;1;1;1;0;0;4;2;0;0;v1.2.0;21927.000000;1054.400000
1;1;1;0;0;1;1;1;0;0;1;0;5;0;v1.2.0;48161.000000;1721.000000
1;1;1;0;0;1;1;1;0;0;2;0;5;0;v1.2.0;29139.400000;1239.600000
1;1;1;0;0;1;1;1;0;0;3;0;5;0;v1.2.0;24106.200000;1082.000000
1;1;1;0;0;1;1;1;0;0;4;0;5;0;v1.2.0;21704.000000;1037.600000
1;1;1;0;0;1;1;1;0;0;1;1;5;0;v1.2.0;47482.800000;1646.000000
1;1;1;0;0;1;1;1;0;0;2;1;5;0;v1.2.0;29287.800000;1208.000000
1;1;1;0;0;1;1;1;0;0;3;1;5;0;v1.2.0;24560.000000;1097.800000
1;1;1;0;0;1;1;1;0;0;4;1;5;0;v1.2.0;21764.200000;1079.200000
1;1;1;0;0;1;1;1;0;0;1;2;5;0;v1.2.0;47278.400000;1681.600000
1;1;1;0;0;1;1;1;0;0;2;2;5;0;v1.2.0;29430.200000;1248.800000
1;1;1;0;0;1;1;1;0;0;3;2;5;0;v1.2.0;24230.000000;1104.200000
1;1;1;0;0;1;1;1;0;0;4;2;5;0;v1.2.0;21883.400000;1076.000000
1;1;1;0;0;1;1;1;0;0;1;0;15;0;v1.2.0;48218.000000;1684.400000
1;1;1;0;0;1;1;1;0;0;2;0;15;0;v1.2.0;29120.400000;1199.200000
1;1;1;0;0;1;1;1;0;0;3;0;15;0;v1.2.0;24322.200000;1103.400000
1;1;1;0;0;1;1;1;0;0;4;0;15;0;v1.2.0;21731.200000;1046.400000
1;1;1;0;0;1;1;1;0;0;1;1;15;0;v1.2.0;47927.800000;1706.000000
1;1;1;0;0;1;1;1;0;0;2;1;15;0;v1.2.0;29233.600000;1237.200000
1;1;1;0;0;1;1;1;0;0;3;1;15;0;v1.2.0;24563.200000;1125.000000
1;1;1;0;0;1;1;1;0;0;4;1;15;0;v1.2.0;21791.400000;1052.400000
1;1;1;0;0;1;1;1;0;0;1;2;15;0;v1.2.0;47734.600000;1669.600000
1;1;1;0;0;1;1;1;0;0;2;2;15;0;v1.2.0;29236.400000;1243.400000
1;1;1;0;0;1;1;1;0;0;3;2;15;0;v1.2.0;24244.200000;1087.400000
1;1;1;0;0;1;1;1;0;0;4;2;15;0;v1.2.0;22048.600000;1091.000000
1;1;1;0;0;1;1;1;0;0;1;0;0;3;v1.2.0;48327.800000;1671.400000
1;1;1;0;0;1;1;1;0;0;2;0;0;3;v1.2.0;29284.400000;1219.000000
1;1;1;0;0;1;1;1;0;0;3;0;0;3;v1.2.0;24190.000000;1102.600000
1;1;1;0;0;1;1;1;0;0;4;0;0;3;v1.2.0;21703.600000;1044.600000
1;1;1;0;0;1;1;1;0;0;1;1;0;3;v1.2.0;47591.600000;1677.600000
1;1;1;0;0;1;1;1;0;0;2;1;0;3;v1.2.0;29243.400000;1205.000000
1;1;1;0;0;1;1;1;0;0;3;1;0;3;v1.2.0;24462.800000;1110.400000
1;1;1;0;0;1;1;1;0;0;4;1;0;3;v1.2.0;21905.600000;1068.800000
1;1;1;0;0;1;1;1;0;0;1;2;0;3;v1.2.0;47752.800000;1661.600000
1;1;1;0;0;1;1;1;0;0;2;2;0;3;v1.2.0;29286.200000;1223.400000
1;1;1;0;0;1;1;1;0;0;3;2;0;3;v1.2.0;24187.200000;1105.000000
1;1;1;0;0;1;1;1;0;0;4;2;0;3;v1.2.0;21932.000000;1097.400000
1;1;1;0;0;1;1;1;0;0;1;0;5;3;v1.2.0;48256.000000;1703.400000
1;1;1;0;0;1;1;1;0;0;2;0;5;3;v1.2.0;29294.000000;1208.400000
1;1;1;0;0;1;1;1;0;0;3;0;5;3;v1.2.0;24137.600000;1109.600000
1;1;1;0;0;1;1;1;0;0;4;0;5;3;v1.2.0;21731.200000;1038.400000
1;1;1;0;0;1;1;1;0;0;1;1;5;3;v1.2.0;47951.000000;1669.800000
1;1;1;0;0;1;1;1;0;0;2;1;5;3;v1.2.0;29253.400000;1243.000000
1;1;1;0;0;1;1;1;0;0;3;1;5;3;v1.2.0;24552.200000;1108.200000
1;1;1;0;0;1;1;1;0;0;4;1;5;3;v1.2.0;21759.000000;1041.200000
1;1;1;0;0;1;1;1;0;0;1;2;5;3;v1.2.0;47806.800000;1670.800000
1;1;1;0;0;1;1;1;0;0;2;2;5;3;v1.2.0;29243.200000;1258.000000
1;1;1;0;0;1;1;1;0;0;3;2;5;3;v1.2.0;23956.400000;1087.400000
1;1;1;0;0;1;1;1;0;0;4;2;5;3;v1.2.0;21974.600000;1068.800000
1;1;1;0;0;1;1;1;0;0;1;0;15;3;v1.2.0;48232.600000;1709.400000
1;1;1;0;0;1;1;1;0;0;2;0;15;3;v1.2.0;29369.800000;1184.400000
1;1;1;0;0;1;1;1;0;0;3;0;15;3;v1.2.0;24182.400000;1087.800000
1;1;1;0;0;1;1;1;0;0;4;0;15;3;v1.2.0;21804.600000;1046.200000
1;1;1;0;0;1;1;1;0;0;1;1;15;3;v1.2.0;47953.800000;1691.200000
1;1;1;0;0;1;1;1;0;0;2;1;15;3;v1.2.0;29221.000000;1215.400000
1;1;1;0;0;1;1;1;0;0;3;1;15;3;v1.2.0;24563.400000;1115.800000
1;1;1;0;0;1;1;1;0;0;4;1;15;3;v1.2.0;21753.400000;1042.000000
1;1;1;0;0;1;1;1;0;0;1;2;15;3;v1.2.0;47829.400000;1682.400000
1;1;1;0;0;1;1;1;0;0;2;2;15;3;v1.2.0;29290.600000;1208.000000
1;1;1;0;0;1;1;1;0;0;3;2;15;3;v1.2.0;24251.200000;1076.400000
