root;journal;nojournal;journalCompression;journalCompressionSnappy;journalCompressionZlib;ssl;networkCompression;networkCompressionSnappy;networkCompressionZlib;wireObjectCheck;dataCompression;dataCompressionSnappy;dataCompressionZlib;indexPrefixCompression;journalCommitInterval;cacheSize;energy;performance
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;10;256;11040.000000;298947.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;50;256;10888.600000;301413.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;100;256;10783.600000;298563.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;200;256;10917.400000;300050.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;500;256;10932.800000;301076.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;512;10776.800000;297917.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;10;512;10935.400000;297914.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;50;512;11000.000000;301572.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;100;512;10930.000000;298264.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;200;512;10747.200000;296788.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;500;512;10643.200000;299375.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1024;10963.800000;296864.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;10;1024;11065.000000;301276.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;50;1024;10980.400000;300196.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;100;1024;10707.000000;297799.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;200;1024;10745.200000;296820.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;500;1024;10903.600000;302715.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;2048;11022.800000;296178.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;10;2048;10807.600000;296549.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;50;2048;10972.800000;298261.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;100;2048;10909.800000;301786.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;200;2048;10927.200000;299945.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;500;2048;10705.600000;299404.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;4096;11074.000000;300197.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;10;4096;11105.000000;300967.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;50;4096;10978.400000;298085.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;100;4096;10913.600000;295275.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;200;4096;10738.400000;301574.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;500;4096;10860.000000;304792.600000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;256;11270.000000;303232.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;10;256;11159.000000;300095.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;50;256;11166.200000;300208.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;100;256;10984.400000;303710.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;200;256;10939.600000;300318.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;500;256;10994.400000;304101.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;512;11271.400000;302256.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;10;512;10828.800000;302848.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;50;512;10930.600000;300763.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;100;512;10646.200000;300643.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;200;512;10713.400000;296024.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;500;512;10668.400000;303264.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1024;11104.000000;295140.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;10;1024;10549.600000;296099.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;50;1024;10967.400000;302088.600000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;100;1024;10627.200000;298795.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;200;1024;10864.000000;303091.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;500;1024;10776.600000;300687.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;2048;10995.400000;304574.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;10;2048;11142.800000;300957.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;50;2048;10717.800000;300085.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;100;2048;10861.800000;302764.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;200;2048;10654.000000;299805.600000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;500;2048;10497.200000;297781.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;4096;11044.200000;302037.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;10;4096;11123.000000;305197.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;50;4096;10729.400000;299870.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;100;4096;10742.800000;297697.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;200;4096;10743.600000;303842.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;500;4096;10719.400000;299010.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;256;10615.200000;295966.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;10;256;10824.000000;297340.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;50;256;10673.800000;292410.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;100;256;10537.400000;296371.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;200;256;10811.600000;299558.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;500;256;10554.800000;299049.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;512;10937.800000;298778.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;10;512;10844.200000;297742.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;50;512;10662.800000;298289.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;100;512;10655.600000;300020.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;200;512;10573.400000;296018.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;500;512;10692.400000;298775.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;1024;11076.000000;294058.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;10;1024;10712.200000;298871.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;50;1024;10568.400000;295340.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;100;1024;10679.400000;298672.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;200;1024;10772.200000;300230.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;500;1024;10657.400000;302951.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;2048;10664.600000;296340.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;10;2048;10887.000000;299922.600000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;50;2048;11058.000000;294661.400000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;100;2048;10588.000000;298941.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;200;2048;10471.800000;295930.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;500;2048;10574.000000;297710.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;4096;10927.000000;298268.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;10;4096;10491.200000;294011.000000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;50;4096;10604.000000;295737.200000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;100;4096;10541.000000;293627.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;200;4096;10679.600000;296009.800000
1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;500;4096;10462.200000;297681.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;256;10786.800000;299482.600000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;10;256;10930.400000;300370.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;50;256;11029.600000;299938.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;100;256;10733.800000;300606.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;200;256;10667.600000;301230.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;500;256;10779.800000;301517.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;512;11102.000000;300784.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;10;512;10751.800000;300022.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;50;512;10812.800000;303042.600000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;100;512;10900.000000;304702.600000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;200;512;10811.200000;300293.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;500;512;10688.000000;301870.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1024;10892.000000;302284.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;10;1024;10801.200000;297741.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;50;1024;10836.600000;297490.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;100;1024;10709.600000;301186.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;200;1024;10576.400000;298675.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;500;1024;10758.600000;303017.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;2048;10885.600000;296082.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;10;2048;10805.200000;300845.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;50;2048;10762.400000;300379.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;100;2048;10904.800000;302474.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;200;2048;10877.800000;299390.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;500;2048;10565.000000;300175.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;4096;10926.400000;303932.400000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;10;4096;11033.200000;296390.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;50;4096;10919.400000;303758.000000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;100;4096;10773.000000;297127.200000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;200;4096;10597.600000;300890.800000
1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;500;4096;10714.000000;303426.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;256;7955.600000;228454.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;10;256;7801.200000;222115.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;50;256;7812.200000;227821.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;100;256;7776.000000;226456.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;200;256;7616.000000;225293.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;500;256;7934.800000;230266.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;512;7826.600000;226860.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;10;512;7752.000000;225957.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;50;512;7917.000000;222307.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;100;512;7887.800000;226507.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;200;512;7850.400000;226109.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;500;512;7847.000000;230547.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1024;7651.200000;222818.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;10;1024;7907.000000;230765.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;50;1024;7724.800000;225930.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;100;1024;7896.800000;227720.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;200;1024;7755.800000;225646.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;500;1024;7772.200000;228352.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;2048;7856.200000;227218.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;10;2048;7885.600000;224681.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;50;2048;7886.000000;226922.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;100;2048;7771.800000;227810.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;200;2048;7708.600000;225101.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;500;2048;7740.400000;225036.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;4096;7957.600000;229308.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;10;4096;7825.200000;227559.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;50;4096;7621.200000;224999.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;100;4096;7731.600000;225967.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;200;4096;7875.200000;229024.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;500;4096;7609.000000;225532.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;256;7827.200000;226522.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;10;256;7906.400000;223703.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;50;256;7776.600000;226253.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;100;256;7834.600000;227075.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;200;256;7580.800000;223735.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;500;256;7563.400000;224162.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;512;7801.400000;224682.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;10;512;7878.600000;224514.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;50;512;7674.000000;224277.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;100;512;7715.200000;227644.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;200;512;7830.800000;228631.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;500;512;7712.800000;224189.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1024;7752.200000;224320.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;10;1024;7821.800000;224088.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;50;1024;7806.200000;227869.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;100;1024;7585.000000;220610.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;200;1024;7810.200000;226006.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;500;1024;7544.000000;224764.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;2048;7880.800000;224719.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;10;2048;7679.000000;224926.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;50;2048;7798.800000;223995.600000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;100;2048;7542.400000;221152.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;200;2048;7654.600000;223819.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;500;2048;7628.200000;226486.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;4096;8016.600000;223645.200000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;10;4096;7811.600000;223979.400000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;50;4096;7704.400000;225310.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;100;4096;7731.400000;226666.000000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;200;4096;7610.200000;225229.800000
1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;500;4096;7750.600000;227795.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;256;10924.200000;302668.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;10;256;10802.400000;297792.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;50;256;10914.200000;301640.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;100;256;10532.000000;296317.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;200;256;10703.600000;299863.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;500;256;10467.200000;296431.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;512;11003.400000;299112.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;10;512;10564.000000;294687.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;50;512;10759.800000;289084.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;100;512;10694.200000;296002.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;200;512;10781.000000;295370.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;500;512;10605.600000;295662.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1024;10882.600000;300075.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;10;1024;10833.800000;291852.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;50;1024;10697.600000;295416.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;100;1024;10592.600000;295088.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;200;1024;10741.600000;299606.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;500;1024;10802.400000;297352.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;2048;10983.400000;293775.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;10;2048;10701.000000;296226.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;50;2048;10829.800000;297563.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;100;2048;10775.400000;293423.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;200;2048;10752.400000;294622.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;500;2048;10824.600000;296532.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;4096;10832.400000;297813.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;10;4096;10865.000000;296734.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;50;4096;10773.600000;293126.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;100;4096;10959.600000;299358.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;200;4096;10531.000000;289369.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;500;4096;10903.800000;302902.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;256;11187.800000;296960.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;10;256;10727.600000;296263.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;50;256;10672.800000;293110.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;100;256;10752.200000;296255.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;200;256;10590.200000;300580.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;500;256;10911.400000;296372.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;512;11048.600000;295511.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;10;512;11055.600000;294986.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;50;512;10662.200000;292831.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;100;512;11000.000000;297877.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;200;512;10282.800000;292538.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;500;512;10701.000000;295307.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;1024;10926.800000;294145.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;10;1024;10727.600000;294944.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;50;1024;10593.600000;294963.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;100;1024;10742.600000;295055.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;200;1024;10667.800000;292786.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;500;1024;10737.200000;293059.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;2048;10625.000000;293028.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;10;2048;10773.600000;296067.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;50;2048;10885.200000;295306.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;100;2048;10595.600000;293628.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;200;2048;10714.800000;291371.200000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;500;2048;10726.000000;294613.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;4096;10732.200000;294838.000000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;10;4096;10892.400000;292089.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;50;4096;10707.200000;295115.800000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;100;4096;10783.200000;294335.400000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;200;4096;10800.800000;296803.600000
1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;500;4096;10515.600000;294947.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;256;8083.200000;228541.000000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;10;256;7938.000000;228848.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;50;256;7831.200000;222608.600000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;100;256;7748.600000;225122.200000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;200;256;7728.000000;225083.000000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;500;256;7942.200000;224056.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;512;8049.400000;226008.200000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;10;512;7980.000000;226418.000000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;50;512;7953.000000;229397.600000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;100;512;7787.200000;224494.400000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;200;512;7788.200000;224185.400000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;500;512;7658.800000;224584.000000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1024;7848.200000;223632.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;10;1024;7755.200000;222468.600000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;50;1024;7902.600000;225213.400000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;100;1024;7734.800000;222716.000000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;200;1024;7865.400000;230136.200000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;500;1024;7858.000000;231073.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;2048;8073.600000;224971.200000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;10;2048;7949.600000;225803.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;50;2048;7955.800000;224615.200000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;100;2048;7812.200000;227227.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;200;2048;7800.200000;226866.600000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;500;2048;8067.800000;234036.200000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;4096;7994.200000;225252.400000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;10;4096;7846.000000;227700.800000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;50;4096;7761.200000;225170.000000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;100;4096;7651.800000;224022.400000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;200;4096;7859.000000;225491.600000
1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;500;4096;7702.800000;223780.600000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;256;10901.400000;300411.600000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;10;256;10921.600000;302088.000000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;50;256;10943.400000;303946.000000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;100;256;11103.000000;304199.800000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;200;256;10875.600000;301915.000000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;500;256;10772.800000;303449.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;512;10954.200000;300827.400000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;10;512;11003.400000;301924.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;50;512;10812.000000;297830.800000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;100;512;10940.400000;300023.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;200;512;10651.600000;299575.400000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;500;512;10639.400000;298318.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1024;10911.400000;302049.000000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;10;1024;11056.200000;303127.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;50;1024;10822.800000;301523.600000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;100;1024;10671.000000;300526.400000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;200;1024;10804.600000;300674.600000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;500;1024;10731.200000;298202.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;2048;10919.000000;301754.000000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;10;2048;10870.000000;303054.600000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;50;2048;10908.000000;300719.200000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;100;2048;10901.800000;299442.800000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;200;2048;10571.000000;296158.000000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;500;2048;10626.600000;301296.800000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;4096;10782.800000;298668.600000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;10;4096;10925.400000;301262.800000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;50;4096;10764.400000;299588.800000
1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;100;4096;11019.000000;304825.200000
