workload;root;NoRes;NoReplayGain;CBR_8;VBRRange_high;ABR_320;Downmix;ReplayGainFast;MidSideStereo;VBRRange_low;Freeformat;HighpassWidth_2000;Resampling_8;LowpassWidth_1000;Mono;DualChannels;Stereo;CBR_160;Resampling_22;CRC;Highpass_25000;HighpassWidth_1000;LowpassWidth_2000;JointStereo;Highpass_20000;CBR_320;Highpass_30000;Lowpass_5000;SwapBytes;Lowpass_20000;ReplayGainAccurate;VBRRange_wide;Lowpass_10000;Resampling_44;Resampling_48;ABR_8;ABR_160;energy;performance
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;179.968433248;1.854
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;197.518484324;1.78
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;287.09176405;3.38
dual-channel.wav;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;278.784518686;3.266
dual-channel.wav;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;184.845689904;1.676
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;250.136438232;2.636
dual-channel.wav;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;274.284699608;4.028
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;411.365580334;5.97
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;340.010355744;4.87
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;221.600308592;2.42
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;192.462817946;1.658
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;207.848908334;2.072
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;348.801660368;5.216
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;212.518294496;2.268
dual-channel.wav;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;203.526830836;2.434
dual-channel.wav;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;199.6952706;1.668
dual-channel.wav;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;249.635486666;2.73
dual-channel.wav;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;277.95468625;3.578
dual-channel.wav;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;254.56708922;2.774
dual-channel.wav;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;228.036096416;2.656
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;407.349630852;6.336
dual-channel.wav;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;308.329279616;3.854
dual-channel.wav;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;227.033464522;2.23
dual-channel.wav;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;337.392632256;4.516
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;352.84507113;5.276
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;366.685107654;5.592
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;193.52361438;1.582
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;250.826257152;3.032
dual-channel.wav;1;1;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;239.539249988;2.602
dual-channel.wav;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;161.189669082;1.226
dual-channel.wav;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;352.740555462;5.346
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;193.53907842;2.078
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;224.548364408;2.594
dual-channel.wav;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;222.146396228;2.188
dual-channel.wav;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;249.755168244;3.002
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;479.043451378;10.43
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;345.355183102;4.508
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;394.392876854;6.252
dual-channel.wav;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;172.076363648;1.478
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;464.218361184;10.46
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;313.810133256;4.07
dual-channel.wav;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;361.538147566;5.294
dual-channel.wav;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242.73569805;3.13
dual-channel.wav;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.056594676;1.718
dual-channel.wav;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;465.106796702;8.118
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;460.074132538;6.88
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;432.20334772;7.478
dual-channel.wav;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;347.843259418;4.834
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;248.38015039;3.432
dual-channel.wav;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;305.068279904;3.9
dual-channel.wav;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;417.77388789;6.722
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;228.787855234;1.82
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;234.5039013;2.278
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;0;444.715861902;7.184
dual-channel.wav;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;330.93982969;5.254
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;176.26272238;1.692
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;319.62580115;4.366
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;423.801288588;7.25
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;288.28206446;4.254
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;224.689491716;2.336
dual-channel.wav;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;175.19349367;1.658
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;264.146482404;3.654
dual-channel.wav;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;174.266317516;1.494
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;197.497128214;2.058
dual-channel.wav;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;207.529869744;1.928
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;164.839216172;1.668
dual-channel.wav;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;392.65711378;6.192
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;259.161180448;3.128
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;265.798980582;3.634
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;201.034908636;2.142
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;298.474446142;4.232
dual-channel.wav;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;263.287698554;3.6
dual-channel.wav;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;194.555874178;1.914
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;176.494845602;1.662
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;398.467113832;6.518
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;189.196423822;2.032
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;249.977096364;3.102
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;204.921897882;1.662
dual-channel.wav;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;216.936723426;1.746
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;202.161199552;2.092
dual-channel.wav;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;194.861360164;1.668
dual-channel.wav;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;181.79782826;1.946
dual-channel.wav;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;173.454696046;1.25
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;148.952377132;1.062
dual-channel.wav;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;273.608064734;3.104
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;281.88559656;3.512
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;249.447557996;3.646
dual-channel.wav;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;313.67323451;4.936
dual-channel.wav;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;441.465921758;7.07
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;264.7868115;3.862
dual-channel.wav;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;248.795079158;2.974
dual-channel.wav;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;230.441119274;2.974
dual-channel.wav;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;195.261923492;2.088
dual-channel.wav;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;199.53009173;2.04
dual-channel.wav;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;266.893599226;3.954
dual-channel.wav;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;391.70300405;6.084
dual-channel.wav;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;399.620002926;5.844
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;215.043284012;1.986
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;305.143477508;3.748
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;433.427706496;7.112
dual-channel.wav;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;177.012887074;1.348
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;210.383992966;1.872
dual-channel.wav;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;222.370502936;2.116
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;184.543226862;1.284
dual-channel.wav;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;408.815584916;6.756
dual-channel.wav;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;300.043397288;3.734
dual-channel.wav;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;276.991583568;3.6
dual-channel.wav;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;359.957933246;6.008
dual-channel.wav;1;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;176.037100716;1.032
dual-channel.wav;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;216.850964304;2.39
dual-channel.wav;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;218.60977859;2.446
dual-channel.wav;1;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;187.464011494;1.434
dual-channel.wav;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;195.535599898;2.022
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;254.19673524;3.668
dual-channel.wav;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;205.08927626;2.17
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;189.031800128;1.788
dual-channel.wav;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;425.884038174;7.208
dual-channel.wav;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;159.07458209;0.996
dual-channel.wav;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;463.110056516;7.992
dual-channel.wav;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;189.978249398;1.482
dual-channel.wav;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;300.322235588;3.58
dual-channel.wav;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;189.476748366;1.79
dual-channel.wav;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;148.048312196;0.954
dual-channel.wav;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;237.097691272;2.456
dual-channel.wav;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;221.835735342;3.142
dual-channel.wav;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;280.046656578;3.61
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;195.304662142;1.654
dual-channel.wav;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;176.393918484;1.26
dual-channel.wav;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;178.372042658;1.418
dual-channel.wav;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;314.645500578;4.726
dual-channel.wav;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;346.5173558;5.084
dual-channel.wav;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;169.299451616;1.634
dual-channel.wav;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;366.87010737;4.862
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;350.678668562;5.362
dual-channel.wav;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;348.685001972;5.268
dual-channel.wav;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;286.01162155;3.672
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;329.09700358;4.856
dual-channel.wav;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;254.27420622;3.1
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;230.607666732;2.15
dual-channel.wav;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;221.207185598;2.346
dual-channel.wav;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;264.913083574;3.356
dual-channel.wav;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;190.025894828;1.566
dual-channel.wav;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;361.171426608;5.598
dual-channel.wav;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;271.268233072;3.522
dual-channel.wav;1;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;189.732775336;1.542
dual-channel.wav;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;165.563318028;1.644
dual-channel.wav;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;330.75369367;4.946
